date,slot,interval_start,interval_end,observed_available_at,price_available_at,load_kw,pv_actual_kw,load_kwh,pv_actual_kwh,net_load_kwh,price_actual_yuan_per_kwh,price_fixed_yuan_per_kwh,load_source,pv_source,price_source
2025-04-10,118,2025-04-10T19:30,2025-04-10T19:40,2025-04-10T19:40,2025-04-10T19:40,4245.3279,0.005,707.55465,0.0008333333333333334,707.5538166666666,1.3089,1.349,附件/附件2.xlsx::小区负载!DO101,附件/附件2.xlsx::光伏发电实际功率!DO101,附件/附件4.xlsx::Sheet1!DO101
2025-04-10,119,2025-04-10T19:40,2025-04-10T19:50,2025-04-10T19:50,2025-04-10T19:50,4342.3809,0.0,723.73015,0.0,723.73015,1.2887,1.3473,附件/附件2.xlsx::小区负载!DP101,附件/附件2.xlsx::光伏发电实际功率!DP101,附件/附件4.xlsx::Sheet1!DP101
2025-04-10,120,2025-04-10T19:50,2025-04-10T20:00,2025-04-10T20:00,2025-04-10T20:00,4373.18,0.0,728.8633333333333,0.0,728.8633333333333,1.2822,1.3482,附件/附件2.xlsx::小区负载!DQ101,附件/附件2.xlsx::光伏发电实际功率!DQ101,附件/附件4.xlsx::Sheet1!DQ101
2025-04-10,121,2025-04-10T20:00,2025-04-10T20:10,2025-04-10T20:10,2025-04-10T20:10,4356.434,0.0,726.0723333333334,0.0,726.0723333333334,1.2784,1.3513,附件/附件2.xlsx::小区负载!DR101,附件/附件2.xlsx::光伏发电实际功率!DR101,附件/附件4.xlsx::Sheet1!DR101
2025-04-10,122,2025-04-10T20:10,2025-04-10T20:20,2025-04-10T20:20,2025-04-10T20:20,4243.2677,0.0,707.2112833333334,0.0,707.2112833333334,1.2552,1.34,附件/附件2.xlsx::小区负载!DS101,附件/附件2.xlsx::光伏发电实际功率!DS101,附件/附件4.xlsx::Sheet1!DS101
2025-04-10,123,2025-04-10T20:20,2025-04-10T20:30,2025-04-10T20:30,2025-04-10T20:30,4176.87,0.0,696.145,0.0,696.145,1.2507,1.3489,附件/附件2.xlsx::小区负载!DT101,附件/附件2.xlsx::光伏发电实际功率!DT101,附件/附件4.xlsx::Sheet1!DT101
2025-04-10,124,2025-04-10T20:30,2025-04-10T20:40,2025-04-10T20:40,2025-04-10T20:40,4368.1164,0.0,728.0194,0.0,728.0194,1.2984,1.3952,附件/附件2.xlsx::小区负载!DU101,附件/附件2.xlsx::光伏发电实际功率!DU101,附件/附件4.xlsx::Sheet1!DU101
2025-04-10,125,2025-04-10T20:40,2025-04-10T20:50,2025-04-10T20:50,2025-04-10T20:50,4470.2372,0.0,745.0395333333332,0.0,745.0395333333332,1.1766,1.2226,附件/附件2.xlsx::小区负载!DV101,附件/附件2.xlsx::光伏发电实际功率!DV101,附件/附件4.xlsx::Sheet1!DV101
2025-04-10,126,2025-04-10T20:50,2025-04-10T21:00,2025-04-10T21:00,2025-04-10T21:00,4390.07,0.0,731.6783333333333,0.0,731.6783333333333,0.9574,0.9332,附件/附件2.xlsx::小区负载!DW101,附件/附件2.xlsx::光伏发电实际功率!DW101,附件/附件4.xlsx::Sheet1!DW101
2025-04-10,127,2025-04-10T21:00,2025-04-10T21:10,2025-04-10T21:10,2025-04-10T21:10,4353.8274,0.0,725.6379000000001,0.0,725.6379000000001,0.9477,0.9068,附件/附件2.xlsx::小区负载!DX101,附件/附件2.xlsx::光伏发电实际功率!DX101,附件/附件4.xlsx::Sheet1!DX101
2025-04-10,128,2025-04-10T21:10,2025-04-10T21:20,2025-04-10T21:20,2025-04-10T21:20,4296.4963,0.0,716.0827166666667,0.0,716.0827166666667,0.9711,0.9371,附件/附件2.xlsx::小区负载!DY101,附件/附件2.xlsx::光伏发电实际功率!DY101,附件/附件4.xlsx::Sheet1!DY101
2025-04-10,129,2025-04-10T21:20,2025-04-10T21:30,2025-04-10T21:30,2025-04-10T21:30,4363.52,0.0,727.2533333333334,0.0,727.2533333333334,0.9547,0.9371,附件/附件2.xlsx::小区负载!DZ101,附件/附件2.xlsx::光伏发电实际功率!DZ101,附件/附件4.xlsx::Sheet1!DZ101
2025-04-10,130,2025-04-10T21:30,2025-04-10T21:40,2025-04-10T21:40,2025-04-10T21:40,4689.9914,0.0,781.6652333333333,0.0,781.6652333333333,0.9664,0.9871,附件/附件2.xlsx::小区负载!EA101,附件/附件2.xlsx::光伏发电实际功率!EA101,附件/附件4.xlsx::Sheet1!EA101
2025-04-10,131,2025-04-10T21:40,2025-04-10T21:50,2025-04-10T21:50,2025-04-10T21:50,4285.5493,0.0,714.2582166666666,0.0,714.2582166666666,0.7446,0.7764,附件/附件2.xlsx::小区负载!EB101,附件/附件2.xlsx::光伏发电实际功率!EB101,附件/附件4.xlsx::Sheet1!EB101
2025-04-10,132,2025-04-10T21:50,2025-04-10T22:00,2025-04-10T22:00,2025-04-10T22:00,3385.32,0.0,564.22,0.0,564.22,0.4197,0.4209,附件/附件2.xlsx::小区负载!EC101,附件/附件2.xlsx::光伏发电实际功率!EC101,附件/附件4.xlsx::Sheet1!EC101
2025-04-10,133,2025-04-10T22:00,2025-04-10T22:10,2025-04-10T22:10,2025-04-10T22:10,3266.9475,0.0,544.49125,0.0,544.49125,0.4187,0.3859,附件/附件2.xlsx::小区负载!ED101,附件/附件2.xlsx::光伏发电实际功率!ED101,附件/附件4.xlsx::Sheet1!ED101
2025-04-10,134,2025-04-10T22:10,2025-04-10T22:20,2025-04-10T22:20,2025-04-10T22:20,3366.6442,0.0,561.1073666666667,0.0,561.1073666666667,0.462,0.4368,附件/附件2.xlsx::小区负载!EE101,附件/附件2.xlsx::光伏发电实际功率!EE101,附件/附件4.xlsx::Sheet1!EE101
2025-04-10,135,2025-04-10T22:20,2025-04-10T22:30,2025-04-10T22:30,2025-04-10T22:30,3293.0,0.0,548.8333333333334,0.0,548.8333333333334,0.4092,0.4198,附件/附件2.xlsx::小区负载!EF101,附件/附件2.xlsx::光伏发电实际功率!EF101,附件/附件4.xlsx::Sheet1!EF101
2025-04-10,136,2025-04-10T22:30,2025-04-10T22:40,2025-04-10T22:40,2025-04-10T22:40,3242.5937,0.0,540.4322833333333,0.0,540.4322833333333,0.3999,0.4186,附件/附件2.xlsx::小区负载!EG101,附件/附件2.xlsx::光伏发电实际功率!EG101,附件/附件4.xlsx::Sheet1!EG101
2025-04-10,137,2025-04-10T22:40,2025-04-10T22:50,2025-04-10T22:50,2025-04-10T22:50,3173.7173,0.0,528.9528833333333,0.0,528.9528833333333,0.4118,0.4241,附件/附件2.xlsx::小区负载!EH101,附件/附件2.xlsx::光伏发电实际功率!EH101,附件/附件4.xlsx::Sheet1!EH101
2025-04-10,138,2025-04-10T22:50,2025-04-10T23:00,2025-04-10T23:00,2025-04-10T23:00,3138.9,0.0,523.15,0.0,523.15,0.4175,0.4237,附件/附件2.xlsx::小区负载!EI101,附件/附件2.xlsx::光伏发电实际功率!EI101,附件/附件4.xlsx::Sheet1!EI101
2025-04-10,139,2025-04-10T23:00,2025-04-10T23:10,2025-04-10T23:10,2025-04-10T23:10,3277.9919,0.0,546.3319833333334,0.0,546.3319833333334,0.4234,0.4248,附件/附件2.xlsx::小区负载!EJ101,附件/附件2.xlsx::光伏发电实际功率!EJ101,附件/附件4.xlsx::Sheet1!EJ101
2025-04-10,140,2025-04-10T23:10,2025-04-10T23:20,2025-04-10T23:20,2025-04-10T23:20,3440.7266,0.0,573.4544333333333,0.0,573.4544333333333,0.4188,0.424,附件/附件2.xlsx::小区负载!EK101,附件/附件2.xlsx::光伏发电实际功率!EK101,附件/附件4.xlsx::Sheet1!EK101
2025-04-10,141,2025-04-10T23:20,2025-04-10T23:30,2025-04-10T23:30,2025-04-10T23:30,3502.1,0.0,583.6833333333333,0.0,583.6833333333333,0.4266,0.422,附件/附件2.xlsx::小区负载!EL101,附件/附件2.xlsx::光伏发电实际功率!EL101,附件/附件4.xlsx::Sheet1!EL101
2025-04-10,142,2025-04-10T23:30,2025-04-10T23:40,2025-04-10T23:40,2025-04-10T23:40,3394.8765,0.0,565.8127499999999,0.0,565.8127499999999,0.4645,0.424,附件/附件2.xlsx::小区负载!EM101,附件/附件2.xlsx::光伏发电实际功率!EM101,附件/附件4.xlsx::Sheet1!EM101
2025-04-10,143,2025-04-10T23:40,2025-04-10T23:50,2025-04-10T23:50,2025-04-10T23:50,2909.0874,0.0,484.8479,0.0,484.8479,0.3909,0.4271,附件/附件2.xlsx::小区负载!EN101,附件/附件2.xlsx::光伏发电实际功率!EN101,附件/附件4.xlsx::Sheet1!EN101
2025-04-10,144,2025-04-10T23:50,2025-04-11T00:00,2025-04-11T00:00,2025-04-11T00:00,2353.89,0.0,392.315,0.0,392.315,0.2828,0.4276,附件/附件2.xlsx::小区负载!EO101,附件/附件2.xlsx::光伏发电实际功率!EO101,附件/附件4.xlsx::Sheet1!EO101
2025-04-11,1,2025-04-11T00:00,2025-04-11T00:10,2025-04-11T00:10,2025-04-11T00:10,2343.2886,0.0,390.5481,0.0,390.5481,0.361,0.4248,附件/附件2.xlsx::小区负载!B102,附件/附件2.xlsx::光伏发电实际功率!B102,附件/附件4.xlsx::Sheet1!B102
2025-04-11,2,2025-04-11T00:10,2025-04-11T00:20,2025-04-11T00:20,2025-04-11T00:20,2501.1142,0.0,416.8523666666667,0.0,416.8523666666667,0.3992,0.4245,附件/附件2.xlsx::小区负载!C102,附件/附件2.xlsx::光伏发电实际功率!C102,附件/附件4.xlsx::Sheet1!C102
2025-04-11,3,2025-04-11T00:20,2025-04-11T00:30,2025-04-11T00:30,2025-04-11T00:30,2517.24,0.0,419.53999999999996,0.0,419.53999999999996,0.3207,0.4269,附件/附件2.xlsx::小区负载!D102,附件/附件2.xlsx::光伏发电实际功率!D102,附件/附件4.xlsx::Sheet1!D102
2025-04-11,4,2025-04-11T00:30,2025-04-11T00:40,2025-04-11T00:40,2025-04-11T00:40,2430.0395,0.0,405.0065833333333,0.0,405.0065833333333,0.2837,0.4272,附件/附件2.xlsx::小区负载!E102,附件/附件2.xlsx::光伏发电实际功率!E102,附件/附件4.xlsx::Sheet1!E102
2025-04-11,5,2025-04-11T00:40,2025-04-11T00:50,2025-04-11T00:50,2025-04-11T00:50,2388.0836,0.0,398.01393333333334,0.0,398.01393333333334,0.3258,0.4271,附件/附件2.xlsx::小区负载!F102,附件/附件2.xlsx::光伏发电实际功率!F102,附件/附件4.xlsx::Sheet1!F102
2025-04-11,6,2025-04-11T00:50,2025-04-11T01:00,2025-04-11T01:00,2025-04-11T01:00,2449.65,0.0,408.27500000000003,0.0,408.27500000000003,0.3772,0.4285,附件/附件2.xlsx::小区负载!G102,附件/附件2.xlsx::光伏发电实际功率!G102,附件/附件4.xlsx::Sheet1!G102
2025-04-11,7,2025-04-11T01:00,2025-04-11T01:10,2025-04-11T01:10,2025-04-11T01:10,2570.4404,0.0,428.4067333333333,0.0,428.4067333333333,0.3447,0.4311,附件/附件2.xlsx::小区负载!H102,附件/附件2.xlsx::光伏发电实际功率!H102,附件/附件4.xlsx::Sheet1!H102
2025-04-11,8,2025-04-11T01:10,2025-04-11T01:20,2025-04-11T01:20,2025-04-11T01:20,2745.38,0.0,457.56333333333333,0.0,457.56333333333333,0.3321,0.4302,附件/附件2.xlsx::小区负载!I102,附件/附件2.xlsx::光伏发电实际功率!I102,附件/附件4.xlsx::Sheet1!I102
2025-04-11,9,2025-04-11T01:20,2025-04-11T01:30,2025-04-11T01:30,2025-04-11T01:30,2803.23,0.0,467.205,0.0,467.205,0.3739,0.4279,附件/附件2.xlsx::小区负载!J102,附件/附件2.xlsx::光伏发电实际功率!J102,附件/附件4.xlsx::Sheet1!J102
2025-04-11,10,2025-04-11T01:30,2025-04-11T01:40,2025-04-11T01:40,2025-04-11T01:40,2550.0696,0.0,425.0116,0.0,425.0116,0.3988,0.4312,附件/附件2.xlsx::小区负载!K102,附件/附件2.xlsx::光伏发电实际功率!K102,附件/附件4.xlsx::Sheet1!K102
2025-04-11,11,2025-04-11T01:40,2025-04-11T01:50,2025-04-11T01:50,2025-04-11T01:50,2390.8372,0.0,398.4728666666667,0.0,398.4728666666667,0.3897,0.4333,附件/附件2.xlsx::小区负载!L102,附件/附件2.xlsx::光伏发电实际功率!L102,附件/附件4.xlsx::Sheet1!L102
2025-04-11,12,2025-04-11T01:50,2025-04-11T02:00,2025-04-11T02:00,2025-04-11T02:00,2442.64,0.0,407.1066666666666,0.0,407.1066666666666,0.3723,0.4311,附件/附件2.xlsx::小区负载!M102,附件/附件2.xlsx::光伏发电实际功率!M102,附件/附件4.xlsx::Sheet1!M102
2025-04-11,13,2025-04-11T02:00,2025-04-11T02:10,2025-04-11T02:10,2025-04-11T02:10,2454.8209,0.0,409.1368166666667,0.0,409.1368166666667,0.3765,0.4293,附件/附件2.xlsx::小区负载!N102,附件/附件2.xlsx::光伏发电实际功率!N102,附件/附件4.xlsx::Sheet1!N102
2025-04-11,14,2025-04-11T02:10,2025-04-11T02:20,2025-04-11T02:20,2025-04-11T02:20,2460.0756,0.0,410.0126,0.0,410.0126,0.3435,0.4324,附件/附件2.xlsx::小区负载!O102,附件/附件2.xlsx::光伏发电实际功率!O102,附件/附件4.xlsx::Sheet1!O102
2025-04-11,15,2025-04-11T02:20,2025-04-11T02:30,2025-04-11T02:30,2025-04-11T02:30,2485.64,0.0,414.2733333333333,0.0,414.2733333333333,0.3034,0.4367,附件/附件2.xlsx::小区负载!P102,附件/附件2.xlsx::光伏发电实际功率!P102,附件/附件4.xlsx::Sheet1!P102
2025-04-11,16,2025-04-11T02:30,2025-04-11T02:40,2025-04-11T02:40,2025-04-11T02:40,2487.251,0.0,414.5418333333334,0.0,414.5418333333334,0.3426,0.4348,附件/附件2.xlsx::小区负载!Q102,附件/附件2.xlsx::光伏发电实际功率!Q102,附件/附件4.xlsx::Sheet1!Q102
2025-04-11,17,2025-04-11T02:40,2025-04-11T02:50,2025-04-11T02:50,2025-04-11T02:50,2461.8185,0.0,410.3030833333333,0.0,410.3030833333333,0.3353,0.4335,附件/附件2.xlsx::小区负载!R102,附件/附件2.xlsx::光伏发电实际功率!R102,附件/附件4.xlsx::Sheet1!R102
2025-04-11,18,2025-04-11T02:50,2025-04-11T03:00,2025-04-11T03:00,2025-04-11T03:00,2477.92,0.0,412.9866666666667,0.0,412.9866666666667,0.2809,0.4357,附件/附件2.xlsx::小区负载!S102,附件/附件2.xlsx::光伏发电实际功率!S102,附件/附件4.xlsx::Sheet1!S102
2025-04-11,19,2025-04-11T03:00,2025-04-11T03:10,2025-04-11T03:10,2025-04-11T03:10,2616.1923,0.0,436.03205,0.0,436.03205,0.3099,0.4374,附件/附件2.xlsx::小区负载!T102,附件/附件2.xlsx::光伏发电实际功率!T102,附件/附件4.xlsx::Sheet1!T102
2025-04-11,20,2025-04-11T03:10,2025-04-11T03:20,2025-04-11T03:20,2025-04-11T03:20,2764.8719,0.0,460.81198333333333,0.0,460.81198333333333,0.3638,0.4371,附件/附件2.xlsx::小区负载!U102,附件/附件2.xlsx::光伏发电实际功率!U102,附件/附件4.xlsx::Sheet1!U102
2025-04-11,21,2025-04-11T03:20,2025-04-11T03:30,2025-04-11T03:30,2025-04-11T03:30,2792.87,0.0,465.4783333333333,0.0,465.4783333333333,0.3765,0.4356,附件/附件2.xlsx::小区负载!V102,附件/附件2.xlsx::光伏发电实际功率!V102,附件/附件4.xlsx::Sheet1!V102
2025-04-11,22,2025-04-11T03:30,2025-04-11T03:40,2025-04-11T03:40,2025-04-11T03:40,2687.0937,0.0,447.84895,0.0,447.84895,0.3449,0.4353,附件/附件2.xlsx::小区负载!W102,附件/附件2.xlsx::光伏发电实际功率!W102,附件/附件4.xlsx::Sheet1!W102
2025-04-11,23,2025-04-11T03:40,2025-04-11T03:50,2025-04-11T03:50,2025-04-11T03:50,2767.1439,0.0,461.19065,0.0,461.19065,0.3467,0.436,附件/附件2.xlsx::小区负载!X102,附件/附件2.xlsx::光伏发电实际功率!X102,附件/附件4.xlsx::Sheet1!X102
2025-04-11,24,2025-04-11T03:50,2025-04-11T04:00,2025-04-11T04:00,2025-04-11T04:00,2945.59,0.0,490.9316666666667,0.0,490.9316666666667,0.3785,0.4378,附件/附件2.xlsx::小区负载!Y102,附件/附件2.xlsx::光伏发电实际功率!Y102,附件/附件4.xlsx::Sheet1!Y102
2025-04-11,25,2025-04-11T04:00,2025-04-11T04:10,2025-04-11T04:10,2025-04-11T04:10,2823.8591,0.0,470.64318333333335,0.0,470.64318333333335,0.3662,0.4401,附件/附件2.xlsx::小区负载!Z102,附件/附件2.xlsx::光伏发电实际功率!Z102,附件/附件4.xlsx::Sheet1!Z102
2025-04-11,26,2025-04-11T04:10,2025-04-11T04:20,2025-04-11T04:20,2025-04-11T04:20,2703.7101,0.0025,450.61834999999996,0.0004166666666666667,450.61793333333327,0.355,0.4389,附件/附件2.xlsx::小区负载!AA102,附件/附件2.xlsx::光伏发电实际功率!AA102,附件/附件4.xlsx::Sheet1!AA102
2025-04-11,27,2025-04-11T04:20,2025-04-11T04:30,2025-04-11T04:30,2025-04-11T04:30,2734.62,0.0,455.77,0.0,455.77,0.3779,0.4364,附件/附件2.xlsx::小区负载!AB102,附件/附件2.xlsx::光伏发电实际功率!AB102,附件/附件4.xlsx::Sheet1!AB102
2025-04-11,28,2025-04-11T04:30,2025-04-11T04:40,2025-04-11T04:40,2025-04-11T04:40,2760.2758,0.0,460.04596666666663,0.0,460.04596666666663,0.4097,0.4393,附件/附件2.xlsx::小区负载!AC102,附件/附件2.xlsx::光伏发电实际功率!AC102,附件/附件4.xlsx::Sheet1!AC102
2025-04-11,29,2025-04-11T04:40,2025-04-11T04:50,2025-04-11T04:50,2025-04-11T04:50,2735.5331,0.0344,455.92218333333335,0.005733333333333333,455.91645,0.3699,0.4422,附件/附件2.xlsx::小区负载!AD102,附件/附件2.xlsx::光伏发电实际功率!AD102,附件/附件4.xlsx::Sheet1!AD102
2025-04-11,30,2025-04-11T04:50,2025-04-11T05:00,2025-04-11T05:00,2025-04-11T05:00,2722.58,0.0,453.7633333333333,0.0,453.7633333333333,0.3013,0.4395,附件/附件2.xlsx::小区负载!AE102,附件/附件2.xlsx::光伏发电实际功率!AE102,附件/附件4.xlsx::Sheet1!AE102
2025-04-11,31,2025-04-11T05:00,2025-04-11T05:10,2025-04-11T05:10,2025-04-11T05:10,2800.6321,0.0,466.7720166666666,0.0,466.7720166666666,0.3355,0.4333,附件/附件2.xlsx::小区负载!AF102,附件/附件2.xlsx::光伏发电实际功率!AF102,附件/附件4.xlsx::Sheet1!AF102
2025-04-11,32,2025-04-11T05:10,2025-04-11T05:20,2025-04-11T05:20,2025-04-11T05:20,2821.8265,0.4798,470.30441666666667,0.07996666666666667,470.22445,0.4118,0.4439,附件/附件2.xlsx::小区负载!AG102,附件/附件2.xlsx::光伏发电实际功率!AG102,附件/附件4.xlsx::Sheet1!AG102
2025-04-11,33,2025-04-11T05:20,2025-04-11T05:30,2025-04-11T05:30,2025-04-11T05:30,2770.6,0.0,461.76666666666665,0.0,461.76666666666665,0.4209,0.4301,附件/附件2.xlsx::小区负载!AH102,附件/附件2.xlsx::光伏发电实际功率!AH102,附件/附件4.xlsx::Sheet1!AH102
2025-04-11,34,2025-04-11T05:30,2025-04-11T05:40,2025-04-11T05:40,2025-04-11T05:40,2781.3692,16.5893,463.56153333333333,2.7648833333333336,460.79665,0.3384,0.3713,附件/附件2.xlsx::小区负载!AI102,附件/附件2.xlsx::光伏发电实际功率!AI102,附件/附件4.xlsx::Sheet1!AI102
2025-04-11,35,2025-04-11T05:40,2025-04-11T05:50,2025-04-11T05:50,2025-04-11T05:50,2830.3825,156.2299,471.7304166666667,26.038316666666663,445.69210000000004,0.4572,0.5708,附件/附件2.xlsx::小区负载!AJ102,附件/附件2.xlsx::光伏发电实际功率!AJ102,附件/附件4.xlsx::Sheet1!AJ102
2025-04-11,36,2025-04-11T05:50,2025-04-11T06:00,2025-04-11T06:00,2025-04-11T06:00,2886.87,402.675,481.145,67.1125,414.03249999999997,0.7207,0.9099,附件/附件2.xlsx::小区负载!AK102,附件/附件2.xlsx::光伏发电实际功率!AK102,附件/附件4.xlsx::Sheet1!AK102
2025-04-11,37,2025-04-11T06:00,2025-04-11T06:10,2025-04-11T06:10,2025-04-11T06:10,2944.8353,641.6424,490.8058833333334,106.9404,383.8654833333333,0.7665,0.9368,附件/附件2.xlsx::小区负载!AL102,附件/附件2.xlsx::光伏发电实际功率!AL102,附件/附件4.xlsx::Sheet1!AL102
2025-04-11,38,2025-04-11T06:10,2025-04-11T06:20,2025-04-11T06:20,2025-04-11T06:20,2959.9812,937.9745,493.33020000000005,156.32908333333333,337.0011166666667,0.7194,0.8758,附件/附件2.xlsx::小区负载!AM102,附件/附件2.xlsx::光伏发电实际功率!AM102,附件/附件4.xlsx::Sheet1!AM102
2025-04-11,39,2025-04-11T06:20,2025-04-11T06:30,2025-04-11T06:30,2025-04-11T06:30,2901.92,1276.425,483.65333333333336,212.73749999999998,270.91583333333335,0.6813,0.8759,附件/附件2.xlsx::小区负载!AN102,附件/附件2.xlsx::光伏发电实际功率!AN102,附件/附件4.xlsx::Sheet1!AN102
2025-04-11,40,2025-04-11T06:30,2025-04-11T06:40,2025-04-11T06:40,2025-04-11T06:40,2814.5252,1565.2295,469.08753333333334,260.8715833333333,208.21595000000002,0.6293,0.8601,附件/附件2.xlsx::小区负载!AO102,附件/附件2.xlsx::光伏发电实际功率!AO102,附件/附件4.xlsx::Sheet1!AO102
2025-04-11,41,2025-04-11T06:40,2025-04-11T06:50,2025-04-11T06:50,2025-04-11T06:50,2928.9145,1907.293,488.1524166666666,317.88216666666665,170.27025,0.6323,0.8442,附件/附件2.xlsx::小区负载!AP102,附件/附件2.xlsx::光伏发电实际功率!AP102,附件/附件4.xlsx::Sheet1!AP102
2025-04-11,42,2025-04-11T06:50,2025-04-11T07:00,2025-04-11T07:00,2025-04-11T07:00,3196.51,2340.15,532.7516666666667,390.02500000000003,142.7266666666667,0.6621,0.8334,附件/附件2.xlsx::小区负载!AQ102,附件/附件2.xlsx::光伏发电实际功率!AQ102,附件/附件4.xlsx::Sheet1!AQ102
2025-04-11,43,2025-04-11T07:00,2025-04-11T07:10,2025-04-11T07:10,2025-04-11T07:10,3310.8343,2768.6842,551.8057166666666,461.4473666666667,90.35834999999997,0.6191,0.8092,附件/附件2.xlsx::小区负载!AR102,附件/附件2.xlsx::光伏发电实际功率!AR102,附件/附件4.xlsx::Sheet1!AR102
2025-04-11,44,2025-04-11T07:10,2025-04-11T07:20,2025-04-11T07:20,2025-04-11T07:20,3240.3863,3040.2709,540.0643833333334,506.71181666666666,33.35256666666669,0.6005,0.7972,附件/附件2.xlsx::小区负载!AS102,附件/附件2.xlsx::光伏发电实际功率!AS102,附件/附件4.xlsx::Sheet1!AS102
2025-04-11,45,2025-04-11T07:20,2025-04-11T07:30,2025-04-11T07:30,2025-04-11T07:30,3062.4,3248.1375,510.40000000000003,541.3562499999999,-30.956249999999955,0.5967,0.7644,附件/附件2.xlsx::小区负载!AT102,附件/附件2.xlsx::光伏发电实际功率!AT102,附件/附件4.xlsx::Sheet1!AT102
2025-04-11,46,2025-04-11T07:30,2025-04-11T07:40,2025-04-11T07:40,2025-04-11T07:40,2922.3169,3613.564,487.0528166666666,602.2606666666667,-115.20785000000001,0.5293,0.6899,附件/附件2.xlsx::小区负载!AU102,附件/附件2.xlsx::光伏发电实际功率!AU102,附件/附件4.xlsx::Sheet1!AU102
2025-04-11,47,2025-04-11T07:40,2025-04-11T07:50,2025-04-11T07:50,2025-04-11T07:50,3071.1503,3851.6056,511.8583833333333,641.9342666666666,-130.07588333333334,0.6585,0.86,附件/附件2.xlsx::小区负载!AV102,附件/附件2.xlsx::光伏发电实际功率!AV102,附件/附件4.xlsx::Sheet1!AV102
2025-04-11,48,2025-04-11T07:50,2025-04-11T08:00,2025-04-11T08:00,2025-04-11T08:00,3293.64,3943.875,548.9399999999999,657.3125,-108.37250000000002,0.8791,1.1617,附件/附件2.xlsx::小区负载!AW102,附件/附件2.xlsx::光伏发电实际功率!AW102,附件/附件4.xlsx::Sheet1!AW102
2025-04-11,49,2025-04-11T08:00,2025-04-11T08:10,2025-04-11T08:10,2025-04-11T08:10,3135.973,4190.3614,522.6621666666666,698.3935666666666,-175.73139999999998,0.8071,1.1683,附件/附件2.xlsx::小区负载!AX102,附件/附件2.xlsx::光伏发电实际功率!AX102,附件/附件4.xlsx::Sheet1!AX102
2025-04-11,50,2025-04-11T08:10,2025-04-11T08:20,2025-04-11T08:20,2025-04-11T08:20,3124.0121,4577.2171,520.6686833333333,762.8695166666666,-242.20083333333332,0.7343,1.0956,附件/附件2.xlsx::小区负载!AY102,附件/附件2.xlsx::光伏发电实际功率!AY102,附件/附件4.xlsx::Sheet1!AY102
2025-04-11,51,2025-04-11T08:20,2025-04-11T08:30,2025-04-11T08:30,2025-04-11T08:30,3233.71,4928.025,538.9516666666667,821.3375,-282.38583333333327,0.766,1.0849,附件/附件2.xlsx::小区负载!AZ102,附件/附件2.xlsx::光伏发电实际功率!AZ102,附件/附件4.xlsx::Sheet1!AZ102
2025-04-11,52,2025-04-11T08:30,2025-04-11T08:40,2025-04-11T08:40,2025-04-11T08:40,2999.3578,5115.2328,499.8929666666667,852.5387999999999,-352.64583333333326,0.7253,1.061,附件/附件2.xlsx::小区负载!BA102,附件/附件2.xlsx::光伏发电实际功率!BA102,附件/附件4.xlsx::Sheet1!BA102
2025-04-11,53,2025-04-11T08:40,2025-04-11T08:50,2025-04-11T08:50,2025-04-11T08:50,3326.4962,5499.5625,554.4160333333333,916.59375,-362.17771666666664,0.7398,1.043,附件/附件2.xlsx::小区负载!BB102,附件/附件2.xlsx::光伏发电实际功率!BB102,附件/附件4.xlsx::Sheet1!BB102
2025-04-11,54,2025-04-11T08:50,2025-04-11T09:00,2025-04-11T09:00,2025-04-11T09:00,4037.65,5968.1625,672.9416666666667,994.69375,-321.75208333333336,0.7974,1.036,附件/附件2.xlsx::小区负载!BC102,附件/附件2.xlsx::光伏发电实际功率!BC102,附件/附件4.xlsx::Sheet1!BC102
2025-04-11,55,2025-04-11T09:00,2025-04-11T09:10,2025-04-11T09:10,2025-04-11T09:10,3989.4649,6045.7554,664.9108166666666,1007.6259,-342.7150833333333,0.7393,1.0147,附件/附件2.xlsx::小区负载!BD102,附件/附件2.xlsx::光伏发电实际功率!BD102,附件/附件4.xlsx::Sheet1!BD102
2025-04-11,56,2025-04-11T09:10,2025-04-11T09:20,2025-04-11T09:20,2025-04-11T09:20,3873.49,6173.5233,645.5816666666666,1028.92055,-383.33888333333334,0.6934,0.9922,附件/附件2.xlsx::小区负载!BE102,附件/附件2.xlsx::光伏发电实际功率!BE102,附件/附件4.xlsx::Sheet1!BE102
2025-04-11,57,2025-04-11T09:20,2025-04-11T09:30,2025-04-11T09:30,2025-04-11T09:30,3944.13,6575.3625,657.355,1095.89375,-438.53875,0.6977,0.97,附件/附件2.xlsx::小区负载!BF102,附件/附件2.xlsx::光伏发电实际功率!BF102,附件/附件4.xlsx::Sheet1!BF102
2025-04-11,58,2025-04-11T09:30,2025-04-11T09:40,2025-04-11T09:40,2025-04-11T09:40,3766.3898,6998.9907,627.7316333333333,1166.49845,-538.7668166666667,0.6629,0.9422,附件/附件2.xlsx::小区负载!BG102,附件/附件2.xlsx::光伏发电实际功率!BG102,附件/附件4.xlsx::Sheet1!BG102
2025-04-11,59,2025-04-11T09:40,2025-04-11T09:50,2025-04-11T09:50,2025-04-11T09:50,3767.3354,7120.1527,627.8892333333333,1186.6921166666666,-558.8028833333333,0.6433,0.9569,附件/附件2.xlsx::小区负载!BH102,附件/附件2.xlsx::光伏发电实际功率!BH102,附件/附件4.xlsx::Sheet1!BH102
