date,slot,phase,interval_start,interval_end,interval_label,plan_issue_time,history_available_through,price_yuan_per_kwh,load_forecast_kwh,pv_forecast_kwh,load_kwh,pv_actual_kwh,purchase_kwh,planned_charge_kwh,planned_discharge_kwh,charge_kwh,discharge_kwh,emergency_kwh,curtailment_kwh,soc_start_kwh,soc_end_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,committed_purchase_kwh,control_issue_time,last_observation_end,raw_sample_label_time,observation_model,issued_charge_kwh,issued_discharge_kwh,reserve_kwh,reference_charge_kwh,reference_discharge_kwh
2025-03-31,108,evaluation,2025-03-31T17:50,2025-03-31T18:00,17:50-18:00,2025-03-31T00:00,2025-03-31T00:00,1.2313,702.9189913146466,14.674999999999999,682.5566666666667,25.40625,698.9840638570863,26.02890983306031,0.0,26.02890983306031,0.0,0.0,15.804737357359272,10306.103988768364,10329.530007618117,860.6590778272304,0.0,860.6590778272304,,,,,,26.02890983306031,0.0,10289.142283421732,0.0,0.0
2025-03-31,109,evaluation,2025-03-31T18:00,2025-03-31T18:10,18:00-18:10,2025-03-31T00:00,2025-03-31T00:00,1.2561,686.8830153309646,1.6083619047619047,676.04745,4.7245333333333335,697.9536497781663,43.77257099994358,0.0,43.77257099994358,0.0,17.141837888443952,0.0,10329.530007618117,10368.925321518067,876.6995794863548,107.65931285837225,984.358892344727,,,,,,43.77257099994358,0.0,10305.713711871487,0.0,-0.0
2025-03-31,110,evaluation,2025-03-31T18:10,2025-03-31T18:20,18:10-18:20,2025-03-31T00:00,2025-03-31T00:00,1.2447,723.8972578299777,0.1938285714285714,716.8672499999999,0.0,738.7530540569248,29.001361557911764,0.0,29.001361557911764,0.0,7.115557500986824,0.0,10368.925321518067,10395.026546920188,919.5259263846543,44.283672107391496,963.8095984920458,,,,,,29.001361557911764,0.0,10291.836741805459,0.0,0.0
2025-03-31,111,evaluation,2025-03-31T18:20,2025-03-31T18:30,18:20-18:30,2025-03-31T00:00,2025-03-31T00:00,1.2545,715.8786169232794,0.0,695.9316666666667,0.0,724.4741709435452,15.431733278815159,0.0,15.431733278815159,0.0,0.0,13.110770998063344,10395.026546920188,10408.915106871122,908.8528474486775,0.0,908.8528474486775,,,,,,15.431733278815159,0.0,10291.836741805459,0.0,0.0
2025-03-31,112,evaluation,2025-03-31T18:30,2025-03-31T18:40,18:30-18:40,2025-03-31T00:00,2025-03-31T00:00,1.2522,711.8601247400974,0.08427619047619048,683.0899,0.27165,713.4336847122743,21.604786419265793,0.0,21.604786419265793,0.0,0.0,9.010648293008535,10408.915106871122,10428.359414648461,893.3616599967098,0.0,893.3616599967098,,,,,,21.604786419265793,0.0,10315.316303203012,0.0,0.0
2025-03-31,113,evaluation,2025-03-31T18:40,2025-03-31T18:50,18:40-18:50,2025-03-31T00:00,2025-03-31T00:00,1.2881,715.6347850901435,0.013916666666666666,697.0856666666667,0.0,206.2840217650819,0.0,527.8182694583875,0.0,527.8182694583875,0.0,37.01662455680264,10428.359414648461,9841.894670805808,265.714448435602,0.0,265.714448435602,,,,,,0.0,527.8182694583875,9780.924490505226,0.0,527.8182694583875
2025-03-31,114,evaluation,2025-03-31T18:50,2025-03-31T19:00,18:50-19:00,2025-03-31T00:00,2025-03-31T00:00,1.3466,719.4073976839057,0.0,712.6566666666666,0.0,0.0,0.0,747.4147032504278,0.0,747.4147032504278,0.0,34.75803658376117,9841.894670805808,9011.433889416445,0.0,0.0,0.0,,,,,,0.0,747.4147032504278,7544.0457221888,0.0,747.4147032504278
2025-03-31,115,evaluation,2025-03-31T19:00,2025-03-31T19:10,19:00-19:10,2025-03-31T00:00,2025-03-31T00:00,1.3523,717.9609772864849,0.00605,697.1940333333333,0.0195,0.0,0.0,736.8988395578364,0.0,736.8988395578364,0.0,39.72430622450304,9011.433889416445,8192.657401018849,0.0,0.0,0.0,,,,,,0.0,736.8988395578364,2049.64210657104,0.0,736.8988395578364
2025-03-31,116,evaluation,2025-03-31T19:10,2025-03-31T19:20,19:10-19:20,2025-03-31T00:00,2025-03-31T00:00,1.3445,710.8844383274114,0.0009999999999999998,702.0573666666666,0.0,0.0,0.0,732.7713444409978,0.0,732.7713444409978,0.0,30.713977774331283,8192.657401018849,7378.467018306629,0.0,0.0,0.0,,,,,,0.0,732.7713444409978,6759.944423422463,0.0,732.7713444409978
2025-03-31,117,evaluation,2025-03-31T19:20,2025-03-31T19:30,19:20-19:30,2025-03-31T00:00,2025-03-31T00:00,1.3483,706.7906882484538,0.0,728.2399999999999,0.0,0.0,0.0,732.423399789446,0.0,732.423399789446,0.0,4.183399789446071,7378.467018306629,6564.6632407628,0.0,0.0,0.0,,,,,,0.0,732.423399789446,4448.263308871051,0.0,732.423399789446
2025-03-31,118,evaluation,2025-03-31T19:30,2025-03-31T19:40,19:30-19:40,2025-03-31T00:00,2025-03-31T00:00,1.349,716.3607843268851,0.0004333333333333333,724.9848000000001,0.0014,0.0,0.0,737.809662745098,0.0,737.809662745098,0.0,12.826262745097893,6564.6632407628,5744.874726601581,0.0,0.0,0.0,,,,,,0.0,737.809662745098,2846.264069131903,0.0,727.6293560665878
2025-03-31,119,evaluation,2025-03-31T19:40,2025-03-31T19:50,19:40-19:50,2025-03-31T00:00,2025-03-31T00:00,1.3473,727.3059288130017,6.666666666666667e-05,719.6405,0.0,0.0,0.0,738.8909014842179,0.0,738.8909014842179,0.0,19.250401484217946,5744.874726601581,4923.884836063561,0.0,0.0,0.0,,,,,,0.0,738.8909014842179,4339.081880525216,0.0,738.8909014842179
2025-03-31,120,evaluation,2025-03-31T19:50,2025-03-31T20:00,19:50-20:00,2025-03-31T00:00,2025-03-31T00:00,1.3482,724.0508784050533,0.0,723.3316666666666,0.0,0.0,0.0,754.9514396631135,0.0,754.9514396631135,0.0,31.619772996446954,4923.884836063561,4085.049903104546,0.0,0.0,0.0,,,,,,0.0,754.9514396631135,3556.965470471261,0.0,754.9514396631135
2025-03-31,121,evaluation,2025-03-31T20:00,2025-03-31T20:10,20:00-20:10,2025-03-31T00:00,2025-03-31T00:00,1.3513,703.5262011383077,0.0,718.8607000000001,0.0,0.0,0.0,723.31082747072,0.0,723.31082747072,0.0,4.450127470719963,4085.049903104546,3281.371205914857,0.0,0.0,0.0,,,,,,0.0,723.31082747072,2049.64210657104,0.0,723.31082747072
2025-03-31,122,evaluation,2025-03-31T20:10,2025-03-31T20:20,20:10-20:20,2025-03-31T00:00,2025-03-31T00:00,1.34,700.8181753585998,0.0,720.4540166666667,0.0,0.0,0.0,445.70788011873896,0.0,445.70788011873896,274.74613654792773,0.0,3281.371205914857,2786.140228005147,0.0,1840.7991148711158,1840.7991148711158,,,,,,0.0,445.70788011873896,2786.140228005147,0.0,711.3616497039085
2025-03-31,123,evaluation,2025-03-31T20:20,2025-03-31T20:30,20:20-20:30,2025-03-31T00:00,2025-03-31T00:00,1.3489,721.8724812475325,0.0,717.8283333333334,0.0,0.0,0.0,705.5241248453748,0.0,705.5241248453748,12.30420848795859,0.0,2786.140228005147,2002.2245337325085,0.0,82.98573414703671,82.98573414703671,,,,,,0.0,705.5241248453748,2002.2245337325085,0.0,755.2850861955519
2025-03-31,124,evaluation,2025-03-31T20:30,2025-03-31T20:40,20:30-20:40,2025-03-31T00:00,2025-03-31T00:00,1.3952,738.0337878273457,0.0,692.18835,0.0,0.0,0.0,722.0020803592577,0.0,722.0020803592577,0.0,29.813730359257647,2002.2245337325085,1200.0,0.0,0.0,0.0,,,,,,0.0,722.0020803592577,1200.0,0.0,751.2441829188053
2025-03-31,125,evaluation,2025-03-31T20:40,2025-03-31T20:50,20:40-20:50,2025-03-31T00:00,2025-03-31T00:00,1.2226,737.5305803526779,0.0,716.1578166666667,0.0,737.9367803329386,46.25163780760636,0.0,46.25163780760636,0.0,24.472674141334437,0.0,1200.0,1241.6264740268457,902.2015076350507,149.6014570259774,1051.802964661028,,,,,,46.25163780760636,0.0,1200.0,0.0,-0.0
2025-03-31,126,evaluation,2025-03-31T20:50,2025-03-31T21:00,20:50-21:00,2025-03-31T00:00,2025-03-31T00:00,0.9332,728.7463936044218,0.0,758.1366666666667,0.0,736.7319857876039,29.35835586919336,0.0,29.35835586919336,0.0,50.76303674825613,0.0,1241.6264740268457,1268.0489943091197,687.5182891369919,236.8603294673631,924.3786186043551,,,,,,29.35835586919336,0.0,1200.0,-0.0,0.0
2025-03-31,127,evaluation,2025-03-31T21:00,2025-03-31T21:10,21:00-21:10,2025-03-31T00:00,2025-03-31T00:00,0.9068,728.5651156994342,0.0,716.0389333333333,0.0,744.0775743650481,0.0,13.877814396630924,0.0,13.877814396630924,0.0,41.916455428345785,1268.0489943091197,1252.6292005350854,674.7295444342257,0.0,674.7295444342257,,,,,,0.0,13.877814396630924,1200.0,0.0,0.0
2025-03-31,128,evaluation,2025-03-31T21:10,2025-03-31T21:20,21:10-21:20,2025-03-31T00:00,2025-03-31T00:00,0.9371,726.8967084419003,0.0,708.7824999999999,0.0,743.8067905382289,29.436264462429563,0.0,29.436264462429563,0.0,0.0,5.588026075799462,1252.6292005350854,1279.121838551272,697.0213434133743,0.0,697.0213434133743,,,,,,29.436264462429563,0.0,1200.0,0.0,0.0
2025-03-31,129,evaluation,2025-03-31T21:20,2025-03-31T21:30,21:20-21:30,2025-03-31T00:00,2025-03-31T00:00,0.9371,730.89414330833,0.0,757.0749999999999,0.0,739.502179892091,26.722245025661437,0.0,26.722245025661437,0.0,44.29506513357035,0.0,1279.121838551272,1303.1718590743674,692.9874927768785,207.54452768334386,900.5320204602224,,,,,,26.722245025661437,0.0,1200.0,0.0,0.0
2025-03-31,130,evaluation,2025-03-31T21:30,2025-03-31T21:40,21:30-21:40,2025-03-31T00:00,2025-03-31T00:00,0.9871,745.132231122516,0.0,749.3388166666667,0.0,762.7619015725753,0.0,8.551186241610822,0.0,8.551186241610822,0.0,21.974271147519403,1303.1718590743674,1293.6705410281331,752.922273042289,0.0,752.922273042289,,,,,,0.0,8.551186241610822,1200.0,0.0,-0.0
2025-03-31,131,evaluation,2025-03-31T21:40,2025-03-31T21:50,21:40-21:50,2025-03-31T00:00,2025-03-31T00:00,0.7764,674.0653156994342,0.0,666.5061833333333,0.0,690.8726092775366,12.600708033951832,0.0,12.600708033951832,0.0,0.0,11.76571791025151,1293.6705410281331,1305.0111782586898,536.3934938430795,0.0,536.3934938430795,,,,,,12.600708033951832,0.0,1200.0,0.0,-0.0
2025-03-31,132,evaluation,2025-03-31T21:50,2025-03-31T22:00,21:50-22:00,2025-03-31T00:00,2025-03-31T00:00,0.4209,552.0093900513225,0.0,564.4916666666667,0.0,1397.3532583234637,833.3333333333334,0.0,833.3333333333334,0.0,0.4717416765363396,0.0,1305.0111782586898,2055.01117825869,588.1459864283459,0.9927803582707265,589.1387667866165,,,,,,833.3333333333334,0.0,1200.0,0.0,0.0
2025-03-31,133,evaluation,2025-03-31T22:00,2025-03-31T22:10,22:00-22:10,2025-03-31T00:00,2025-03-31T00:00,0.3859,522.3888997828661,0.0,523.6065,0.0,1369.5284613304382,833.3333333333334,0.0,833.3333333333334,0.0,0.0,12.588627997104822,2055.01117825869,2805.01117825869,528.5010332274161,0.0,528.5010332274161,,,,,,833.3333333333334,0.0,1200.0,157.66823461989006,0.0
2025-03-31,134,evaluation,2025-03-31T22:10,2025-03-31T22:20,22:10-22:20,2025-03-31T00:00,2025-03-31T00:00,0.4368,545.7444708185288,0.0,522.0938,0.0,577.028410705356,30.06633966969332,0.0,30.06633966969332,0.0,0.0,24.8682710356627,2805.01117825869,2832.070883961414,252.04600979609953,0.0,252.04600979609953,,,,,,30.06633966969332,0.0,1200.0,0.0,20.48938340571135
2025-03-31,135,evaluation,2025-03-31T22:20,2025-03-31T22:30,22:20-22:30,2025-03-31T00:00,2025-03-31T00:00,0.4198,565.025789577576,0.0,533.9166666666666,0.0,1419.6818206342941,833.3333333333334,0.0,833.3333333333334,0.0,0.0,52.43182063429413,2832.070883961414,3582.070883961414,595.9824283022767,0.0,595.9824283022767,,,,,,833.3333333333334,0.0,1200.0,-0.0,0.0
2025-03-31,136,evaluation,2025-03-31T22:30,2025-03-31T22:40,22:30-22:40,2025-03-31T00:00,2025-03-31T00:00,0.4186,561.8006714172918,0.0,550.5767166666667,0.0,1408.4876399723648,833.3333333333334,0.0,833.3333333333334,0.0,0.0,24.577589972364876,3582.070883961414,4332.070883961414,589.592926092432,0.0,589.592926092432,,,,,,833.3333333333334,0.0,1200.0,0.0,0.0
2025-03-31,137,evaluation,2025-03-31T22:40,2025-03-31T22:50,22:40-22:50,2025-03-31T00:00,2025-03-31T00:00,0.4241,552.2540803724174,0.0,547.8708,0.0,571.049231089617,30.019105467824602,0.0,30.019105467824602,0.0,6.840674378207609,0.0,4332.070883961414,4359.088078882457,242.18197890510658,14.505650018989234,256.6876289240958,,,,,,30.019105467824602,0.0,1200.0,0.0,19.11927369390719
2025-03-31,138,evaluation,2025-03-31T22:50,2025-03-31T23:00,22:50-23:00,2025-03-31T00:00,2025-03-31T00:00,0.4237,549.1752138439268,0.0,526.8733333333333,0.0,1405.5168383997895,833.3333333333334,0.0,833.3333333333334,0.0,0.0,45.31017173312284,4359.088078882457,5109.088078882457,595.5174844299909,0.0,595.5174844299909,,,,,,833.3333333333334,0.0,1200.0,0.0,0.0
2025-03-31,139,evaluation,2025-03-31T23:00,2025-03-31T23:10,23:00-23:10,2025-03-31T00:00,2025-03-31T00:00,0.4248,552.0270300763258,0.0,517.9775833333333,0.0,559.8876997631266,30.162550197394353,0.0,30.162550197394353,0.0,0.0,11.747566232398981,5109.088078882457,5136.234374060112,237.8402948593762,0.0,237.8402948593762,,,,,,30.162550197394353,0.0,1200.0,0.0,32.792193170154064
2025-03-31,140,evaluation,2025-03-31T23:10,2025-03-31T23:20,23:10-23:20,2025-03-31T00:00,2025-03-31T00:00,0.424,554.3623821818661,0.0,548.4090666666667,0.0,576.5249012567444,56.21196581787092,0.0,56.21196581787092,0.0,28.096131227793194,0.0,5136.234374060112,5186.825143296196,244.44655813285965,59.563798202921575,304.01035633578124,,,,,,56.21196581787092,0.0,1200.0,0.0,9.333106902224017
2025-03-31,141,evaluation,2025-03-31T23:20,2025-03-31T23:30,23:20-23:30,2025-03-31T00:00,2025-03-31T00:00,0.422,559.8971450190814,0.0,583.525,0.0,1420.6826240294777,833.3333333333334,0.0,833.3333333333334,0.0,0.0,3.824290696144317,5186.825143296196,5936.825143296196,599.5280673404395,0.0,599.5280673404395,,,,,,833.3333333333334,0.0,1200.0,-0.0,0.0
2025-03-31,142,evaluation,2025-03-31T23:30,2025-03-31T23:40,23:30-23:40,2025-03-31T00:00,2025-03-31T00:00,0.424,576.3264922029214,0.0,559.9907333333333,0.0,932.8991935320435,332.94484634820367,0.0,332.94484634820367,0.0,0.0,39.963613850506476,5936.825143296196,6236.475505009579,395.5492580575864,0.0,395.5492580575864,,,,,,332.94484634820367,0.0,1200.0,0.0,0.0
2025-03-31,143,evaluation,2025-03-31T23:40,2025-03-31T23:50,23:40-23:50,2025-03-31T00:00,2025-03-31T00:00,0.4271,582.3002381431767,0.0,540.1168,0.0,612.5189664561126,46.55448718252387,0.0,46.55448718252387,0.0,0.0,25.84767927358871,6236.475505009579,6278.37454347385,261.60685057340567,0.0,261.60685057340567,,,,,,46.55448718252387,0.0,1200.0,0.0,38.00946117910257
2025-03-31,144,evaluation,2025-03-31T23:50,2025-04-01T00:00,23:50-24:00,2025-03-31T00:00,2025-03-31T00:00,0.4276,573.75232464798,0.0,559.1750000000001,0.0,595.7462087116727,64.17732220686935,0.0,64.17732220686935,0.0,27.606113495196723,0.0,6278.37454347385,6336.134133460033,254.74107884511122,59.02187065273059,313.7629494978418,,,,,,64.17732220686935,0.0,1200.0,0.0,7.9678516910119015
2025-04-01,1,evaluation,2025-04-01T00:00,2025-04-01T00:10,00:00-00:10,2025-04-01T00:00,2025-04-01T00:00,0.4248,568.9714734570338,0.0,588.9466333333334,0.0,1418.654547071983,833.3333333333334,0.0,833.3333333333334,0.0,3.6254195946837626,0.0,6336.134133460033,7086.134133460033,602.6444515961783,7.700391219108313,610.3448428152866,,,,,,833.3333333333334,0.0,5378.2672428021615,833.3333333333333,0.0
2025-04-01,2,evaluation,2025-04-01T00:10,2025-04-01T00:20,00:10-00:20,2025-04-01T00:00,2025-04-01T00:00,0.4245,576.1310521450191,0.0,586.3142833333333,0.0,1421.1514148901174,833.3333333333334,0.0,833.3333333333334,0.0,0.0,1.503798223450758,7086.134133460033,7836.134133460033,603.2787756208548,0.0,603.2787756208548,,,,,,833.3333333333334,0.0,6128.2672428021615,833.3333333333334,0.0
2025-04-01,3,evaluation,2025-04-01T00:20,2025-04-01T00:30,00:20-00:30,2025-04-01T00:00,2025-04-01T00:00,0.4269,581.346291617318,0.0,564.0649999999999,0.0,1433.8973838662982,833.3333333333334,0.0,833.3333333333334,0.0,0.0,36.49905053296493,7836.134133460033,8586.134133460033,612.1307931725228,0.0,612.1307931725228,,,,,,833.3333333333334,0.0,6878.2672428021615,833.3333333333334,0.0
2025-04-01,4,evaluation,2025-04-01T00:30,2025-04-01T00:40,00:30-00:40,2025-04-01T00:00,2025-04-01T00:00,0.4272,564.9892087577313,0.0,573.5789333333333,0.0,1409.228446440321,833.3333333333334,0.0,833.3333333333334,0.0,0.0,2.316179773654312,8586.134133460033,9336.134133460033,602.0223923193051,0.0,602.0223923193051,,,,,,833.3333333333334,0.0,7628.2672428021615,833.3333333333334,0.0
2025-04-01,5,evaluation,2025-04-01T00:40,2025-04-01T00:50,00:40-00:50,2025-04-01T00:00,2025-04-01T00:00,0.4271,559.7907987564154,0.0,586.0358666666667,0.0,1402.0725806948285,833.3333333333334,0.0,833.3333333333334,0.0,17.29661930517159,0.0,9336.134133460033,10086.134133460033,598.8251992147613,36.936930526193926,635.7621297409552,,,,,,833.3333333333334,0.0,8378.267242802161,833.3333333333334,0.0
2025-04-01,6,evaluation,2025-04-01T00:50,2025-04-01T01:00,00:50-01:00,2025-04-01T00:00,2025-04-01T00:00,0.4285,573.0862152914857,0.0,582.5266666666666,0.0,596.7168745887618,0.0,2.6144086129752395,0.0,2.6144086129752395,0.0,16.80461653507041,10086.134133460033,10083.229235001172,255.69318076128442,0.0,255.69318076128442,,,,,,0.0,2.6144086129752395,8412.032952829797,833.3333333333334,0.0
2025-04-01,7,evaluation,2025-04-01T01:00,2025-04-01T01:10,01:00-01:10,2025-04-01T00:00,2025-04-01T00:00,0.4311,578.9848153112251,0.0,576.8009166666667,0.0,591.85688838005,51.261134570338186,0.0,51.261134570338186,0.0,36.20516285695487,0.0,10083.229235001172,10129.364256114477,255.14950458063956,78.04022853816622,333.18973311880575,,,,,,51.261134570338186,0.0,8427.541305470933,51.261134570338186,0.0
2025-04-01,8,evaluation,2025-04-01T01:10,2025-04-01T01:20,01:10-01:20,2025-04-01T00:00,2025-04-01T00:00,0.4302,574.1017400184235,0.0,589.0513666666667,0.0,593.4314145348072,77.6777091722596,0.0,77.6777091722596,0.0,73.29766130411906,0.0,10129.364256114477,10199.274194369511,255.2941945328741,157.6632694651601,412.9574639980342,,,,,,77.6777091722596,0.0,8427.541305470933,77.6777091722596,0.0
2025-04-01,9,evaluation,2025-04-01T01:20,2025-04-01T01:30,01:20-01:30,2025-04-01T00:00,2025-04-01T00:00,0.4279,575.2116219239374,0.0,600.8266666666667,0.0,935.9617337807626,667.4731173672101,0.0,667.4731173672101,0.0,332.33805025311403,0.0,10199.274194369511,10800.0,400.4980258847883,711.0372585165375,1111.5352844013257,,,,,,667.4731173672101,0.0,8790.215372402346,833.3333333333334,0.0
2025-04-01,10,evaluation,2025-04-01T01:30,2025-04-01T01:40,01:30-01:40,2025-04-01T00:00,2025-04-01T00:00,0.4312,598.1279869061718,0.0,577.4585333333333,0.0,609.7468512435846,0.0,13.996180405316636,0.0,13.996180405316636,0.0,46.28449831556793,10800.0,10784.448688438537,262.9228422562337,0.0,262.9228422562337,,,,,,0.0,13.996180405316636,8797.362459579606,41.31102632583236,0.0
2025-04-01,11,evaluation,2025-04-01T01:40,2025-04-01T01:50,01:40-01:50,2025-04-01T00:00,2025-04-01T00:00,0.4333,601.0822379655218,0.0,576.0554333333333,0.0,620.0967562442428,17.279235068292312,0.0,17.279235068292312,0.0,0.0,26.76208784261712,10784.448688438537,10800.0,268.6879244806304,0.0,268.6879244806304,,,,,,17.279235068292312,0.0,8795.533851103024,41.349098835373184,0.0
2025-04-01,12,evaluation,2025-04-01T01:50,2025-04-01T02:00,01:50-02:00,2025-04-01T00:00,2025-04-01T00:00,0.4311,589.0353651796289,0.0,608.1899999999999,0.0,608.1768285300698,0.0,0.0,0.0,0.0,0.013171469930171043,0.0,10800.0,10800.0,262.1850307793131,0.028391103434483683,262.2134218827476,,,,,,0.0,0.0,8797.362459579606,57.503757731280416,0.0
2025-04-01,13,evaluation,2025-04-01T02:00,2025-04-01T02:10,02:00-02:10,2025-04-01T00:00,2025-04-01T00:00,0.4293,604.7736946703513,0.0,625.95875,0.0,632.3993358468219,0.0,0.0,0.0,0.0,0.0,6.440585846821932,10800.0,10800.0,271.4890348790407,0.0,271.4890348790407,,,,,,0.0,0.0,8827.176618428903,833.3333333333334,0.0
2025-04-01,14,evaluation,2025-04-01T02:10,2025-04-01T02:20,02:10-02:20,2025-04-01T00:00,2025-04-01T00:00,0.4324,600.3592013291222,0.0,620.0220833333334,0.0,610.998085280958,0.0,10.546171377812925,0.0,10.546171377812925,0.0,1.5221733254375067,10800.0,10788.28203180243,264.1955720754862,0.0,264.1955720754862,,,,,,0.0,10.546171377812925,8845.858121204268,57.38564138702452,0.0
2025-04-01,15,evaluation,2025-04-01T02:20,2025-04-01T02:30,02:20-02:30,2025-04-01T00:00,2025-04-01T00:00,0.4367,574.9091334386103,0.0,609.505,0.0,590.2124424266351,0.0,4.359573016186232,0.0,4.359573016186232,14.932984557178656,0.0,10788.28203180243,10783.438061784445,257.74577360771156,32.606171780599595,290.35194538831115,,,,,,0.0,4.359573016186232,8841.361314875077,51.973438610343464,0.0
2025-04-01,16,evaluation,2025-04-01T02:30,2025-04-01T02:40,02:30-02:40,2025-04-01T00:00,2025-04-01T00:00,0.4348,578.9996742071324,0.0,620.2048833333333,0.0,600.1275093499145,0.0,13.468031418607666,0.0,13.468031418607666,6.609342564811186,0.0,10783.438061784445,10768.473582430437,260.93544106534284,14.368710735899517,275.30415180124237,,,,,,0.0,13.468031418607666,8873.899469923987,59.727707000921214,0.0
2025-04-01,17,evaluation,2025-04-01T02:40,2025-04-01T02:50,02:40-02:50,2025-04-01T00:00,2025-04-01T00:00,0.4335,588.740508659034,0.0,632.7625833333333,0.0,605.2502296025793,0.0,24.695488182655595,0.0,24.695488182655595,2.816865548098349,0.0,10768.473582430437,10741.034151116375,262.37597453271815,6.105556075503171,268.4815306082213,,,,,,0.0,24.695488182655595,8916.899401354183,65.69842908935391,0.0
2025-04-01,18,evaluation,2025-04-01T02:50,2025-04-01T03:00,02:50-03:00,2025-04-01T00:00,2025-04-01T00:00,0.4357,591.265917883932,0.0,625.8666666666667,0.0,608.3148559020924,0.0,26.973136656138877,0.0,26.973136656138877,0.0,9.421325891564607,10741.034151116375,10711.06399927622,265.04278271654164,0.0,265.04278271654164,,,,,,0.0,26.973136656138877,8916.899401354183,47.271583761021134,0.0
2025-04-01,19,evaluation,2025-04-01T03:00,2025-04-01T03:10,03:00-03:10,2025-04-01T00:00,2025-04-01T00:00,0.4374,598.095774720358,0.0,599.1601833333333,0.0,611.3453166995658,0.0,21.351206803526793,0.0,21.351206803526793,0.0,33.53634016975934,10711.06399927622,10687.34043616119,267.4024415243901,0.0,267.4024415243901,,,,,,0.0,21.351206803526793,8923.6531433301,51.33233851822615,0.0
2025-04-01,20,evaluation,2025-04-01T03:10,2025-04-01T03:20,03:10-03:20,2025-04-01T00:00,2025-04-01T00:00,0.4371,597.4376292867483,0.0,595.59505,0.0,607.93560071062,37.92181197525986,0.0,37.92181197525986,0.0,25.58126126463992,0.0,10687.34043616119,10721.470066938924,265.728651070612,55.90784649387054,321.6364975644825,,,,,,37.92181197525986,0.0,8956.751542862276,37.92181197525986,0.0
2025-04-01,21,evaluation,2025-04-01T03:20,2025-04-01T03:30,03:20-03:30,2025-04-01T00:00,2025-04-01T00:00,0.4356,589.6568706408739,0.0,614.9716666666667,0.0,600.17068627451,67.31595670482966,0.0,67.31595670482966,0.0,82.11693709698636,0.0,10721.470066938924,10782.054427973271,261.43435094117655,178.8506889972363,440.28503993841287,,,,,,67.31595670482966,0.0,8988.583608989398,67.31595670482966,0.0
2025-04-01,22,evaluation,2025-04-01T03:30,2025-04-01T03:40,03:30-03:40,2025-04-01T00:00,2025-04-01T00:00,0.4353,588.902744578234,0.0,613.9549166666667,0.0,600.7222530596131,0.0,13.495287544413827,0.0,13.495287544413827,0.0,0.2626239373602175,10782.054427973271,10767.059664035034,261.4943967568496,0.0,261.4943967568496,,,,,,0.0,13.495287544413827,8988.583608989398,40.99684406500842,0.0
2025-04-01,23,evaluation,2025-04-01T03:40,2025-04-01T03:50,03:40-03:50,2025-04-01T00:00,2025-04-01T00:00,0.436,591.7461271943675,0.0,592.9409333333333,0.0,606.3058327674694,0.0,10.492466515330761,0.0,10.492466515330761,0.0,23.85736594946684,10767.059664035034,10755.401367906888,264.34934308661667,0.0,264.34934308661667,,,,,,0.0,10.492466515330761,9003.536611767147,45.69260607316755,0.0
2025-04-01,24,evaluation,2025-04-01T03:50,2025-04-01T04:00,03:50-04:00,2025-04-01T00:00,2025-04-01T00:00,0.4378,603.0538919594684,0.0,581.5416666666666,0.0,615.4201842347677,49.5540356590128,0.0,49.5540356590128,0.0,15.675518090911737,0.0,10755.401367906888,10800.0,269.4309566579813,34.31370910100579,303.7446657589871,,,,,,49.5540356590128,0.0,9048.566290803863,50.032976707461216,0.0
2025-04-01,25,evaluation,2025-04-01T04:00,2025-04-01T04:10,04:00-04:10,2025-04-01T00:00,2025-04-01T00:00,0.4401,627.7627458744571,0.0,606.1911333333334,0.0,638.5186448151071,0.0,0.0,0.0,0.0,0.0,32.32751148177374,10800.0,10800.0,281.01205558312864,0.0,281.01205558312864,,,,,,0.0,0.0,9080.378500991892,52.45005576861604,0.0
2025-04-01,26,evaluation,2025-04-01T04:10,2025-04-01T04:20,04:10-04:20,2025-04-01T00:00,2025-04-01T00:00,0.4389,622.384205033557,0.0006357142857142857,613.04185,0.0019666666666666665,633.8023472242588,0.0,0.0,0.0,0.0,0.0,20.762463890925538,10800.0,10800.0,278.1758501967272,0.0,278.1758501967272,,,,,,0.0,0.0,9091.809974586444,59.90609531517316,0.0
2025-04-01,27,evaluation,2025-04-01T04:20,2025-04-01T04:30,04:20-04:30,2025-04-01T00:00,2025-04-01T00:00,0.4364,596.3160488222134,0.0,600.655,0.0,601.7102066061323,0.0,0.0,0.0,0.0,0.0,1.0552066061322876,10800.0,10800.0,262.5863341629161,0.0,262.5863341629161,,,,,,0.0,0.0,9091.809974586444,58.33464666403472,0.0
2025-04-01,28,evaluation,2025-04-01T04:30,2025-04-01T04:40,04:30-04:40,2025-04-01T00:00,2025-04-01T00:00,0.4393,602.3474249045927,0.00035476190476190476,619.0987833333334,0.0,607.3150596008873,0.0,0.0,0.0,0.0,11.783723732446106,0.0,10800.0,10800.0,266.7935056826698,25.882949178317876,292.67645486098763,,,,,,0.0,0.0,9099.20760832199,31.442851927885272,0.0
