date,slot,phase,interval_start,interval_end,interval_label,plan_issue_time,history_available_through,price_yuan_per_kwh,load_forecast_kwh,pv_forecast_kwh,load_kwh,pv_actual_kwh,purchase_kwh,planned_charge_kwh,planned_discharge_kwh,charge_kwh,discharge_kwh,emergency_kwh,curtailment_kwh,soc_start_kwh,soc_end_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,variant,control_issue_time,last_observation_end,committed_purchase_kwh,issued_charge_kwh,issued_discharge_kwh
2025-03-19,107,evaluation,2025-03-19T17:40,2025-03-19T17:50,17:40-17:50,2025-03-19T00:00,2025-03-19T00:00,1.0742,915.7980961573892,13.497616666666667,936.444,27.446849999999998,908.5465502077342,0.0,0.0,0.0,0.3404935606919025,0.11010623157383181,0.0,10800.0,10799.621673821453,975.9607042331481,0.5913805697830508,976.5520848029312,C1,2025-03-19T17:00,2025-03-19T17:00,908.5465502077342,0.0,0.3404935606919025
2025-03-19,108,evaluation,2025-03-19T17:50,2025-03-19T18:00,17:50-18:00,2025-03-19T00:00,2025-03-19T00:00,1.2313,704.4217028556388,0.0,709.9166666666666,0.0,726.3410718515594,0.0,-0.0,0.42036242060794393,0.0,0.0,16.004042764284804,10799.621673821453,10800.0,894.3437617708252,0.0,894.3437617708252,C1,2025-03-19T17:00,2025-03-19T17:00,726.3410718515594,0.42036242060794393,0.0
2025-03-19,109,evaluation,2025-03-19T18:00,2025-03-19T18:10,18:00-18:10,2025-03-19T00:00,2025-03-19T00:00,1.2561,690.7463640018424,0.0,684.69965,0.0,702.9765675417818,0.0,-0.0,0.0,0.0,0.0,18.276917541781813,10800.0,10800.0,883.0088664892321,0.0,883.0088664892321,C1,2025-03-19T18:00,2025-03-19T18:00,702.9765675417818,0.0,0.0
2025-03-19,110,evaluation,2025-03-19T18:10,2025-03-19T18:20,18:10-18:20,2025-03-19T00:00,2025-03-19T00:00,1.2447,729.9345344913805,0.4016642857142857,712.7373333333334,0.9663666666666666,744.582495004042,0.0,0.0,0.0,0.0,0.0,32.81152833737531,10800.0,10800.0,926.781831531531,0.0,926.781831531531,C1,2025-03-19T18:00,2025-03-19T18:00,744.582495004042,0.0,0.0
2025-03-19,111,evaluation,2025-03-19T18:20,2025-03-19T18:30,18:20-18:30,2025-03-19T00:00,2025-03-19T00:00,1.2545,724.8592242400315,0.0,702.8850000000001,0.0,749.5684221608107,0.0,0.0,0.0,0.0,0.0,46.68342216081055,10800.0,10800.0,940.3335856007369,0.0,940.3335856007369,C1,2025-03-19T18:00,2025-03-19T18:00,749.5684221608107,0.0,0.0
2025-03-19,112,evaluation,2025-03-19T18:30,2025-03-19T18:40,18:30-18:40,2025-03-19T00:00,2025-03-19T00:00,1.2522,721.0742068364259,0.0,715.37505,0.0,737.9107816432614,0.0,0.0,0.0,0.0,0.0,22.535731643261443,10800.0,10800.0,924.0118807736919,0.0,924.0118807736919,C1,2025-03-19T18:00,2025-03-19T18:00,737.9107816432614,0.0,0.0
2025-03-19,113,evaluation,2025-03-19T18:40,2025-03-19T18:50,18:40-18:50,2025-03-19T00:00,2025-03-19T00:00,1.2881,706.6486730688248,0.02883809523809524,727.2142333333333,0.06938333333333334,265.8010136756707,0.0,454.4559970118256,0.0,454.35302799219517,6.9908083321340655,0.0,10800.0,10295.163302230894,342.3782857156314,45.02430106310945,387.4025867787409,C1,2025-03-19T18:00,2025-03-19T18:00,265.8010136756707,0.0,454.35302799219517
2025-03-19,114,evaluation,2025-03-19T18:50,2025-03-19T19:00,18:50-19:00,2025-03-19T00:00,2025-03-19T00:00,1.3466,696.397694433478,0.0,724.4050000000001,0.0,0.0,0.0,702.3759442031846,0.0,702.4274538642009,21.97754613579923,0.0,10295.163302230894,9514.688353492893,0.0,147.97481813233622,147.97481813233622,C1,2025-03-19T18:00,2025-03-19T18:00,0.0,0.0,702.4274538642009
2025-03-19,115,evaluation,2025-03-19T19:00,2025-03-19T19:10,19:00-19:10,2025-03-19T00:00,2025-03-19T00:00,1.3523,724.3065243255692,0.0,719.5648,0.0,0.0,0.0,734.4621482262706,0.0,750.9251818726152,0.0,31.36038187261522,9514.688353492893,8680.327040301097,0.0,0.0,0.0,C1,2025-03-19T19:00,2025-03-19T19:00,0.0,0.0,750.9251818726152
2025-03-19,116,evaluation,2025-03-19T19:10,2025-03-19T19:20,19:10-19:20,2025-03-19T00:00,2025-03-19T00:00,1.3445,732.8506170482958,0.0020714285714285713,705.7831,0.0049833333333333335,0.0,0.0,744.1455257289493,0.0,752.0686259775723,0.0,46.29050931090569,8680.327040301097,7844.69523365935,0.0,0.0,0.0,C1,2025-03-19T19:00,2025-03-19T19:00,0.0,0.0,752.0686259775723
2025-03-19,117,evaluation,2025-03-19T19:20,2025-03-19T19:30,19:20-19:30,2025-03-19T00:00,2025-03-19T00:00,1.3483,713.9893874193973,0.0,689.2166666666667,0.0,0.0,0.0,733.9262245032241,0.0,734.9498327610668,0.0,45.733166094400076,7844.69523365935,7028.084308369276,0.0,0.0,0.0,C1,2025-03-19T19:00,2025-03-19T19:00,0.0,0.0,734.9498327610668
2025-03-19,118,evaluation,2025-03-19T19:30,2025-03-19T19:40,19:30-19:40,2025-03-19T00:00,2025-03-19T00:00,1.349,717.0184068561653,0.0,689.2876500000001,0.0,0.0,0.0,734.8094190222397,0.0,736.8672982280327,0.0,47.579648228032625,7028.084308369276,6209.342865893685,0.0,0.0,0.0,C1,2025-03-19T19:00,2025-03-19T19:00,0.0,0.0,736.8672982280327
2025-03-19,119,evaluation,2025-03-19T19:40,2025-03-19T19:50,19:40-19:50,2025-03-19T00:00,2025-03-19T00:00,1.3473,729.9114146598237,9.047619047619048e-05,704.9798833333333,0.00035,0.0,0.0,768.9884470748032,0.0,744.485486523544,0.0,39.505953190210676,6209.342865893685,5382.136769756414,0.0,0.0,0.0,C1,2025-03-19T19:00,2025-03-19T19:00,0.0,0.0,744.485486523544
2025-03-19,120,evaluation,2025-03-19T19:50,2025-03-19T20:00,19:50-20:00,2025-03-19T00:00,2025-03-19T00:00,1.3482,739.585058560337,0.0,722.9316666666667,0.0,0.0,0.0,769.2235267798396,0.0,769.2130248744843,0.0,46.28135820781756,5382.136769756414,4527.455631006987,0.0,0.0,0.0,C1,2025-03-19T19:00,2025-03-19T19:00,0.0,0.0,769.2130248744843
2025-03-19,121,evaluation,2025-03-19T20:00,2025-03-19T20:10,20:00-20:10,2025-03-19T00:00,2025-03-19T00:00,1.3513,745.3868624555862,0.0,726.7685499999999,0.0,0.0,0.0,760.1352224305829,0.0,751.0545027165227,0.0,24.285952716522843,4527.455631006987,3692.950627988628,0.0,0.0,0.0,C1,2025-03-19T20:00,2025-03-19T20:00,0.0,0.0,751.0545027165227
2025-03-19,122,evaluation,2025-03-19T20:10,2025-03-19T20:20,20:10-20:20,2025-03-19T00:00,2025-03-19T00:00,1.34,737.0291397091722,0.0,716.6356999999999,0.0,0.0,0.0,755.9665742466115,0.0,751.4262143895814,0.0,34.79051438958152,3692.950627988628,2858.0326120002046,0.0,0.0,0.0,C1,2025-03-19T20:00,2025-03-19T20:00,0.0,0.0,751.4262143895814
2025-03-19,123,evaluation,2025-03-19T20:20,2025-03-19T20:30,20:20-20:30,2025-03-19T00:00,2025-03-19T00:00,1.3489,722.9474878273456,0.0,706.6933333333333,0.0,0.0,0.0,738.506249506514,0.0,736.2360695779989,0.0,29.54273624466566,2858.0326120002046,2039.992534691317,0.0,0.0,0.0,C1,2025-03-19T20:00,2025-03-19T20:00,0.0,0.0,736.2360695779989
2025-03-19,124,evaluation,2025-03-19T20:30,2025-03-19T20:40,20:30-20:40,2025-03-19T00:00,2025-03-19T00:00,1.3952,724.0589324845373,0.0,713.0462000000001,0.0,0.0,0.0,743.0047212659558,0.0,755.9932812221848,0.0,42.94708122218469,2039.992534691317,1200.0000000000005,0.0,0.0,0.0,C1,2025-03-19T20:00,2025-03-19T20:00,0.0,0.0,755.9932812221848
2025-03-19,125,evaluation,2025-03-19T20:40,2025-03-19T20:50,20:40-20:50,2025-03-19T00:00,2025-03-19T00:00,1.2226,726.7367735228319,0.0,720.8768333333334,0.0,747.298524325569,0.0,0.0,0.0,0.0,0.0,26.421690992235654,1200.0000000000005,1200.0000000000005,913.6471758404406,0.0,913.6471758404406,C1,2025-03-19T20:00,2025-03-19T20:00,747.298524325569,0.0,0.0
2025-03-19,126,evaluation,2025-03-19T20:50,2025-03-19T21:00,20:50-21:00,2025-03-19T00:00,2025-03-19T00:00,0.9332,724.8986228451112,0.0,719.62,0.0,753.9999513093828,0.0,0.0,-0.0,0.0,0.0,34.37995130938282,1200.0000000000005,1200.0000000000005,703.632754561916,0.0,703.632754561916,C1,2025-03-19T20:00,2025-03-19T20:00,753.9999513093828,-0.0,0.0
2025-03-19,127,evaluation,2025-03-19T21:00,2025-03-19T21:10,21:00-21:10,2025-03-19T00:00,2025-03-19T00:00,0.9068,725.9176475720488,0.0,713.3612833333333,0.0,741.4301062376628,0.0,0.0,3.8344485167222047,0.0,0.0,24.234374387607318,1200.0000000000005,1203.4510036650504,672.3288203363127,0.0,672.3288203363127,C1,2025-03-19T21:00,2025-03-19T21:00,741.4301062376628,3.8344485167222047,0.0
2025-03-19,128,evaluation,2025-03-19T21:10,2025-03-19T21:20,21:10-21:20,2025-03-19T00:00,2025-03-19T00:00,0.9371,725.9878976510068,0.0,716.18105,0.0,742.9519189301228,0.0,0.0,0.0,0.0,0.0,26.770868930122788,1203.4510036650504,1203.4510036650504,696.2202432294181,0.0,696.2202432294181,C1,2025-03-19T21:00,2025-03-19T21:00,742.9519189301228,0.0,0.0
2025-03-19,129,evaluation,2025-03-19T21:20,2025-03-19T21:30,21:20-21:30,2025-03-19T00:00,2025-03-19T00:00,0.9371,733.2455079615738,0.0,738.9166666666666,0.0,746.2477207527306,0.0,0.0,0.0,0.0,0.0,7.331054086064,1203.4510036650504,1203.4510036650504,699.3087391173839,0.0,699.3087391173839,C1,2025-03-19T21:00,2025-03-19T21:00,746.2477207527306,0.0,0.0
2025-03-19,130,evaluation,2025-03-19T21:30,2025-03-19T21:40,21:30-21:40,2025-03-19T00:00,2025-03-19T00:00,0.9871,746.4220628832741,0.0,764.0517333333333,0.0,764.1719783721542,0.0,-0.0,0.0,3.105903298545354,0.0,3.226148337366226,1203.4510036650504,1200.0,754.3141598511534,0.0,754.3141598511534,C1,2025-03-19T21:00,2025-03-19T21:00,764.1719783721542,0.0,3.105903298545354
2025-03-19,131,evaluation,2025-03-19T21:40,2025-03-19T21:50,21:40-21:50,2025-03-19T00:00,2025-03-19T00:00,0.7764,673.692739755231,0.0,690.5000333333334,0.0,690.7425728977498,0.0,-0.0,-0.0,0.0,0.0,0.24253956441646096,1200.0,1200.0,536.292533597813,0.0,536.292533597813,C1,2025-03-19T21:00,2025-03-19T21:00,690.7425728977498,-0.0,0.0
2025-03-19,132,evaluation,2025-03-19T21:50,2025-03-19T22:00,21:50-22:00,2025-03-19T00:00,2025-03-19T00:00,0.4209,553.5568068166864,0.0,564.9250000000001,0.0,1412.477770101329,833.3333333333334,0.0,833.3333333333334,0.0,0.0,14.219436767995603,1200.0,1950.0,594.5118934356494,0.0,594.5118934356494,C1,2025-03-19T21:00,2025-03-19T21:00,1412.477770101329,833.3333333333334,0.0
2025-03-19,133,evaluation,2025-03-19T22:00,2025-03-19T22:10,22:00-22:10,2025-03-19T00:00,2025-03-19T00:00,0.3859,528.963587077247,0.0,542.4084166666667,0.0,1382.7298475654693,833.3333333333334,0.0,830.4071138448669,0.0,0.0,9.914317053935747,1950.0,2697.3664024603804,533.5954481755147,0.0,533.5954481755147,C1,2025-03-19T22:00,2025-03-19T22:00,1382.7298475654693,830.4071138448669,0.0
2025-03-19,134,evaluation,2025-03-19T22:10,2025-03-19T22:20,22:10-22:20,2025-03-19T00:00,2025-03-19T00:00,0.4368,550.3221493683379,0.0,541.9603666666667,0.0,568.1981711804185,0.0,0.0,0.0,0.0,0.0,26.237804513751826,2697.3664024603804,2697.3664024603804,248.18896117160682,0.0,248.18896117160682,C1,2025-03-19T22:00,2025-03-19T22:00,568.1981711804185,0.0,0.0
2025-03-19,135,evaluation,2025-03-19T22:20,2025-03-19T22:30,22:20-22:30,2025-03-19T00:00,2025-03-19T00:00,0.4198,567.5487327279905,0.0,525.845,0.0,1422.2047637847086,833.3333333333334,0.0,833.3333333333334,0.0,0.0,63.02643045137518,2697.3664024603804,3447.3664024603804,597.0415598368206,0.0,597.0415598368206,C1,2025-03-19T22:00,2025-03-19T22:00,1422.2047637847086,833.3333333333334,0.0
2025-03-19,136,evaluation,2025-03-19T22:30,2025-03-19T22:40,22:30-22:40,2025-03-19T00:00,2025-03-19T00:00,0.4186,577.8683199434136,0.0,540.3653,0.0,1442.6062173838664,833.3333333333334,0.0,833.3333333333334,0.0,0.0,68.90758405053293,3447.3664024603804,4197.36640246038,603.8749625968865,0.0,603.8749625968865,C1,2025-03-19T22:00,2025-03-19T22:00,1442.6062173838664,833.3333333333334,0.0
2025-03-19,137,evaluation,2025-03-19T22:40,2025-03-19T22:50,22:40-22:50,2025-03-19T00:00,2025-03-19T00:00,0.4241,571.3351141794973,0.0,553.21475,0.0,600.4311975852086,0.0,0.0,0.0,0.0,0.0,47.216447585208584,4197.36640246038,4197.36640246038,254.64287089588694,0.0,254.64287089588694,C1,2025-03-19T22:00,2025-03-19T22:00,600.4311975852086,0.0,0.0
2025-03-19,138,evaluation,2025-03-19T22:50,2025-03-19T23:00,22:50-23:00,2025-03-19T00:00,2025-03-19T00:00,0.4237,556.0098170811949,0.0,550.7166666666667,0.0,1407.081988419529,833.3333333333334,0.0,833.2250982206012,0.0,0.0,23.14022353226096,4197.36640246038,4947.268990858922,596.1806384933544,0.0,596.1806384933544,C1,2025-03-19T22:00,2025-03-19T22:00,1407.081988419529,833.2250982206012,0.0
2025-03-19,139,evaluation,2025-03-19T23:00,2025-03-19T23:10,23:00-23:10,2025-03-19T00:00,2025-03-19T00:00,0.4248,553.7935257204895,0.0,553.4338333333334,0.0,561.6541954072903,0.0,0.0,0.0,0.0,0.0,8.220362073956949,4947.268990858922,4947.268990858922,238.59070220901694,0.0,238.59070220901694,C1,2025-03-19T23:00,2025-03-19T23:00,561.6541954072903,0.0,0.0
2025-03-19,140,evaluation,2025-03-19T23:10,2025-03-19T23:20,23:10-23:20,2025-03-19T00:00,2025-03-19T00:00,0.424,560.5639065008553,0.0,560.8060166666667,0.0,574.0373480194762,0.0,0.0,0.0,0.0,0.0,13.231331352809548,4947.268990858922,4947.268990858922,243.3918355602579,0.0,243.3918355602579,C1,2025-03-19T23:00,2025-03-19T23:00,574.0373480194762,0.0,0.0
2025-03-19,141,evaluation,2025-03-19T23:20,2025-03-19T23:30,23:20-23:30,2025-03-19T00:00,2025-03-19T00:00,0.422,565.0097210159232,0.0,558.0166666666667,0.0,1415.708412291091,833.3333333333334,0.0,833.233348449279,0.0,0.0,24.458397175145365,4947.268990858922,5697.179004463273,597.4289499868404,0.0,597.4289499868404,C1,2025-03-19T23:00,2025-03-19T23:00,1415.708412291091,833.233348449279,0.0
2025-03-19,142,evaluation,2025-03-19T23:30,2025-03-19T23:40,23:30-23:40,2025-03-19T00:00,2025-03-19T00:00,0.424,561.2372023489933,0.0,536.7139,0.0,907.3330098960389,333.3333333333333,0.0,333.2833408913061,0.0,0.0,37.33576900473281,5697.179004463273,5997.134011265448,384.70919619592047,0.0,384.70919619592047,C1,2025-03-19T23:00,2025-03-19T23:00,907.3330098960389,333.2833408913061,0.0
2025-03-19,143,evaluation,2025-03-19T23:40,2025-03-19T23:50,23:40-23:50,2025-03-19T00:00,2025-03-19T00:00,0.4271,565.8559711869983,0.0,545.1681666666667,0.0,578.654013482037,0.0,0.0,0.0,0.0,0.0,33.48584681537034,5997.134011265448,5997.134011265448,247.143129158178,0.0,247.143129158178,C1,2025-03-19T23:00,2025-03-19T23:00,578.654013482037,0.0,0.0
2025-03-19,144,evaluation,2025-03-19T23:50,2025-03-20T00:00,23:50-24:00,2025-03-19T00:00,2025-03-19T00:00,0.4276,578.2472529280169,0.0,568.4183333333334,0.0,606.9984859849981,0.0,0.0,0.0,0.0,0.0,38.58015265166466,5997.134011265448,5997.134011265448,259.55255260718513,0.0,259.55255260718513,C1,2025-03-19T23:00,2025-03-19T23:00,606.9984859849981,0.0,0.0
2025-03-20,1,evaluation,2025-03-20T00:00,2025-03-20T00:10,00:00-00:10,2025-03-20T00:00,2025-03-20T00:00,0.4248,580.2638065666536,0.0,549.8448166666667,0.0,1430.8456364521649,833.3333333333334,0.0,833.3333333333334,0.0,0.0,47.66748645216478,5997.134011265448,6747.134011265448,607.8232263648797,0.0,607.8232263648797,C1,2025-03-20T00:00,,1430.8456364521649,833.3333333333334,0.0
2025-03-20,2,evaluation,2025-03-20T00:10,2025-03-20T00:20,00:10-00:20,2025-03-20T00:00,2025-03-20T00:00,0.4245,575.2018134754572,0.0,570.3135,0.0,1426.1218190222398,833.3333333333334,0.0,833.3333333333334,0.0,0.0,22.474985688906486,6747.134011265448,7497.134011265448,605.3887121749408,0.0,605.3887121749408,C1,2025-03-20T00:00,,1426.1218190222398,833.3333333333334,0.0
2025-03-20,3,evaluation,2025-03-20T00:20,2025-03-20T00:30,00:20-00:30,2025-03-20T00:00,2025-03-20T00:00,0.4269,574.7031504145282,0.0,613.8516666666667,0.0,1436.8465890248717,833.3333333333334,0.0,833.3333333333334,0.0,10.338410975128227,0.0,7497.134011265448,8247.134011265447,613.3898088547178,22.067338226411202,635.4571470811289,C1,2025-03-20T00:00,,1436.8465890248717,833.3333333333334,0.0
2025-03-20,4,evaluation,2025-03-20T00:30,2025-03-20T00:40,00:30-00:40,2025-03-20T00:00,2025-03-20T00:00,0.4272,586.2137828464272,0.0,579.4561666666667,0.0,1436.8939215620478,833.3333333333334,0.0,833.3333333333334,0.0,0.0,24.10442156204772,8247.134011265447,8997.134011265447,613.8410832913069,0.0,613.8410832913069,C1,2025-03-20T00:00,,1436.8939215620478,833.3333333333334,0.0
2025-03-20,5,evaluation,2025-03-20T00:40,2025-03-20T00:50,00:40-00:50,2025-03-20T00:00,2025-03-20T00:00,0.4271,590.5365874391367,0.0,550.4449166666667,0.0,1424.789993591262,833.3333333333334,0.0,833.3333333333334,0.0,0.0,41.01174359126185,8997.134011265447,9747.134011265447,608.5278062628279,0.0,608.5278062628279,C1,2025-03-20T00:00,,1424.789993591262,833.3333333333334,0.0
2025-03-20,6,evaluation,2025-03-20T00:50,2025-03-20T01:00,00:50-01:00,2025-03-20T00:00,2025-03-20T00:00,0.4285,586.2430675088827,0.0,571.1566666666666,0.0,605.5716719305171,0.0,0.0,-0.0,0.0,0.0,34.4150052638505,9747.134011265447,9747.134011265447,259.4874614222266,0.0,259.4874614222266,C1,2025-03-20T00:00,,605.5716719305171,-0.0,0.0
2025-03-20,7,evaluation,2025-03-20T01:00,2025-03-20T01:10,01:00-01:10,2025-03-20T00:00,2025-03-20T00:00,0.4311,587.9811317278588,0.0,601.5890499999999,0.0,604.427824713778,0.0,0.0,1.5103024599101218,0.0,0.0,1.3284722538679716,9747.134011265447,9748.493283479365,260.5688352341097,0.0,260.5688352341097,C1,2025-03-20T01:00,2025-03-20T01:00,604.427824713778,1.5103024599101218,0.0
2025-03-20,8,evaluation,2025-03-20T01:10,2025-03-20T01:20,01:10-01:20,2025-03-20T00:00,2025-03-20T00:00,0.4302,578.2980072377944,0.0,611.48375,0.0,592.1389711212001,0.0,0.0,0.7551512299551177,0.0,20.09993010875496,0.0,9748.493283479365,9749.172919586324,254.7381853763403,43.23494966393193,297.97313504027227,C1,2025-03-20T01:00,2025-03-20T01:00,592.1389711212001,0.7551512299551177,0.0
2025-03-20,9,evaluation,2025-03-20T01:20,2025-03-20T01:30,01:20-01:30,2025-03-20T00:00,2025-03-20T00:00,0.4279,564.0057264113699,0.0,598.2166666666667,0.0,896.1929846032353,333.3333333333313,0.0,333.87473597265245,0.0,35.89841803608374,0.0,9749.172919586324,10049.660181961712,383.4809781117244,76.80466538820116,460.2856434999256,C1,2025-03-20T01:00,2025-03-20T01:00,896.1929846032353,333.87473597265245,0.0
2025-03-20,10,evaluation,2025-03-20T01:30,2025-03-20T01:40,01:30-01:40,2025-03-20T00:00,2025-03-20T00:00,0.4312,573.2284498552441,0.0,583.9359499999999,0.0,579.6557987564154,0.0,0.0,0.18878780748877944,0.0,4.468939051073335,0.0,10049.660181961712,10049.830090988451,249.94758042376634,9.63503259411411,259.5826130178805,C1,2025-03-20T01:00,2025-03-20T01:00,579.6557987564154,0.18878780748877944,0.0
2025-03-20,11,evaluation,2025-03-20T01:40,2025-03-20T01:50,01:40-01:50,2025-03-20T00:00,2025-03-20T00:00,0.4333,589.4744273193842,0.0,590.99505,0.0,590.7155756941704,0.0,0.0,0.09439390374438972,0.0,0.3738682095739705,0.0,10049.830090988451,10049.91504550182,255.95705894828404,0.8099854760420071,256.76704442432606,C1,2025-03-20T01:00,2025-03-20T01:00,590.7155756941704,0.09439390374438972,0.0
2025-03-20,12,evaluation,2025-03-20T01:50,2025-03-20T02:00,01:50-02:00,2025-03-20T00:00,2025-03-20T00:00,0.4311,593.179319647322,0.0,598.4433333333333,0.0,612.4581425187525,0.0,0.0,0.047196951872138015,0.0,0.0,13.967612233547129,10049.91504550182,10049.957522758506,264.0307052398342,0.0,264.0307052398342,C1,2025-03-20T01:00,2025-03-20T01:00,612.4581425187525,0.047196951872138015,0.0
2025-03-20,13,evaluation,2025-03-20T02:00,2025-03-20T02:10,02:00-02:10,2025-03-20T00:00,2025-03-20T00:00,0.4293,580.9931298460324,0.0,565.9836166666666,0.0,595.2450861889722,0.0,0.0,0.0,0.4184491380444797,0.0,29.67991866035004,10049.957522758506,10049.49257927179,255.53871550092578,0.0,255.53871550092578,C1,2025-03-20T02:00,2025-03-20T02:00,595.2450861889722,0.0,0.4184491380444797
2025-03-20,14,evaluation,2025-03-20T02:10,2025-03-20T02:20,02:10-02:20,2025-03-20T00:00,2025-03-20T00:00,0.4324,579.2967757862876,0.0,546.1207666666667,0.0,585.1033630543492,0.0,0.0,0.0,0.34297208185296313,0.0,39.32556846953548,10049.49257927179,10049.111499180843,252.99869418470058,0.0,252.99869418470058,C1,2025-03-20T02:00,2025-03-20T02:00,585.1033630543492,0.0,0.34297208185296313
2025-03-20,15,evaluation,2025-03-20T02:20,2025-03-20T02:30,02:20-02:30,2025-03-20T00:00,2025-03-20T00:00,0.4367,590.6523404395315,0.0,565.7133333333334,0.0,589.5075838926174,0.0,0.0,0.0,0.0,0.0,23.794250559284023,10049.111499180843,10049.111499180843,257.437961885906,0.0,257.437961885906,C1,2025-03-20T02:00,2025-03-20T02:00,589.5075838926174,0.0,0.0
2025-03-20,16,evaluation,2025-03-20T02:30,2025-03-20T02:40,02:30-02:40,2025-03-20T00:00,2025-03-20T00:00,0.4348,594.9819649230162,0.0,597.9265666666666,0.0,600.7061285300698,0.0,0.0,0.0,0.0,0.0,2.77956186340316,10049.111499180843,10049.111499180843,261.18702468487436,0.0,261.18702468487436,C1,2025-03-20T02:00,2025-03-20T02:00,600.7061285300698,0.0,0.0
2025-03-20,17,evaluation,2025-03-20T02:40,2025-03-20T02:50,02:40-02:50,2025-03-20T00:00,2025-03-20T00:00,0.4335,604.9631673114883,0.0,600.9544666666667,0.0,614.4908480523752,0.0,0.0,0.0,0.0,0.0,13.536381385708523,10049.111499180843,10049.111499180843,266.38178263070466,0.0,266.38178263070466,C1,2025-03-20T02:00,2025-03-20T02:00,614.4908480523752,0.0,0.0
2025-03-20,18,evaluation,2025-03-20T02:50,2025-03-20T03:00,02:50-03:00,2025-03-20T00:00,2025-03-20T00:00,0.4357,611.7766153441243,0.0,587.1316666666667,0.0,629.7664153178051,0.0,0.0,0.0,0.0,0.0,42.634748651138466,10049.111499180843,10049.111499180843,274.3892271539677,0.0,274.3892271539677,C1,2025-03-20T02:00,2025-03-20T02:00,629.7664153178051,0.0,0.0
2025-03-20,19,evaluation,2025-03-20T03:00,2025-03-20T03:10,03:00-03:10,2025-03-20T00:00,2025-03-20T00:00,0.4374,591.9607580207922,0.0,605.2103000000001,0.0,600.2808143176734,0.0,0.0,0.0,0.0,4.9294856823266855,0.0,10049.111499180843,10049.111499180843,262.56282818255033,10.780785187248462,273.3436133697988,C1,2025-03-20T03:00,2025-03-20T03:00,600.2808143176734,0.0,0.0
2025-03-20,20,evaluation,2025-03-20T03:10,2025-03-20T03:20,03:10-03:20,2025-03-20T00:00,2025-03-20T00:00,0.4371,582.0777397618107,0.0,621.8923833333333,0.0,568.8793467824712,0.0,0.0,2.4983953692213845,0.0,55.51143192008351,0.0,10049.111499180843,10051.360055013141,248.65716247861815,121.3202344613425,369.9773969399606,C1,2025-03-20T03:00,2025-03-20T03:00,568.8793467824712,2.4983953692213845,0.0
2025-03-20,21,evaluation,2025-03-20T03:20,2025-03-20T03:30,03:20-03:30,2025-03-20T00:00,2025-03-20T00:00,0.4356,599.4502388472167,0.0,620.1683333333334,0.0,595.3932135807341,0.0,0.0,2.044747822786576,0.0,26.819867575385842,0.0,10051.360055013141,10053.20032805365,259.3532838357678,58.413671579190364,317.76695541495815,C1,2025-03-20T03:00,2025-03-20T03:00,595.3932135807341,2.044747822786576,0.0
2025-03-20,22,evaluation,2025-03-20T03:30,2025-03-20T03:40,03:30-03:40,2025-03-20T00:00,2025-03-20T00:00,0.4353,623.2415040268456,0.0,616.6230833333333,0.0,614.5518499802606,0.0,0.0,0.0,0.0,2.071233353072671,0.0,10053.20032805365,10053.20032805365,267.5144202964075,4.508039392962668,272.0224596893701,C1,2025-03-20T03:00,2025-03-20T03:00,614.5518499802606,0.0,0.0
2025-03-20,23,evaluation,2025-03-20T03:40,2025-03-20T03:50,03:40-03:50,2025-03-20T00:00,2025-03-20T00:00,0.436,620.5505640808002,0.0,612.46375,0.0,621.3370350243455,0.0,0.0,0.0,0.0,0.0,8.873285024345478,10053.20032805365,10053.20032805365,270.9029472706146,0.0,270.9029472706146,C1,2025-03-20T03:00,2025-03-20T03:00,621.3370350243455,0.0,0.0
2025-03-20,24,evaluation,2025-03-20T03:50,2025-03-20T04:00,03:50-04:00,2025-03-20T00:00,2025-03-20T00:00,0.4378,607.5247183839978,0.0,603.93,0.0,602.1976977233845,0.0,0.0,0.0,0.0,1.7323022766154281,0.0,10053.20032805365,10053.20032805365,263.6421520632978,3.7920096835111723,267.43416174680897,C1,2025-03-20T03:00,2025-03-20T03:00,602.1976977233845,0.0,0.0
2025-03-20,25,evaluation,2025-03-20T04:00,2025-03-20T04:10,04:00-04:10,2025-03-20T00:00,2025-03-20T00:00,0.4401,627.6246083629426,0.00011666666666666668,589.79495,0.00031666666666666665,611.4187651063112,0.0,0.0,0.0,6.910284954787244,0.0,28.53441672776512,10053.20032805365,10045.522233659442,269.08539852328755,0.0,269.08539852328755,C1,2025-03-20T04:00,2025-03-20T04:00,611.4187651063112,0.0,6.910284954787244
2025-03-20,26,evaluation,2025-03-20T04:10,2025-03-20T04:20,04:10-04:20,2025-03-20T00:00,2025-03-20T00:00,0.4389,629.9513674101855,0.0,581.4640499999999,0.0,616.2461342404076,0.0,0.0,0.0,5.5474791109732,0.0,40.3295633513809,10045.522233659442,10039.358367980582,270.4704283181149,0.0,270.4704283181149,C1,2025-03-20T04:00,2025-03-20T04:00,616.2461342404076,0.0,5.5474791109732
