date,slot,phase,interval_start,interval_end,interval_label,plan_issue_time,history_available_through,price_yuan_per_kwh,load_forecast_kwh,pv_forecast_kwh,load_kwh,pv_actual_kwh,purchase_kwh,planned_charge_kwh,planned_discharge_kwh,charge_kwh,discharge_kwh,emergency_kwh,curtailment_kwh,soc_start_kwh,soc_end_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-04-05,77,evaluation,2025-04-05T12:40,2025-04-05T12:50,12:40-12:50,2025-04-05T00:00,2025-04-05T00:00,0.5682,604.2740286024476,1343.5214404761903,612.3642833333333,1379.5796166666667,0.0,506.2876920309062,0.0,506.2876920309062,0.0,0.0,260.927641302427,4236.2153486560255,4691.874271483841,0.0,0.0,0.0
2025-04-05,78,evaluation,2025-04-05T12:50,2025-04-05T13:00,12:50-13:00,2025-04-05T00:00,2025-04-05T00:00,0.8279,590.408299118305,1331.794642857143,600.8583333333333,1388.8500000000001,0.0,578.4417450369409,0.0,578.4417450369409,0.0,0.0,209.549921629726,4691.874271483841,5212.4718420170875,0.0,0.0,0.0
2025-04-05,79,evaluation,2025-04-05T13:00,2025-04-05T13:10,13:00-13:10,2025-04-05T00:00,2025-04-05T00:00,0.8636,591.2343630872484,1316.2108666666668,615.7496,1344.7545833333334,0.0,545.7971919575886,0.0,545.7971919575886,0.0,0.0,183.20779137574482,5212.4718420170875,5703.689314778917,0.0,0.0,0.0
2025-04-05,80,evaluation,2025-04-05T13:10,2025-04-05T13:20,13:10-13:20,2025-04-05T00:00,2025-04-05T00:00,0.8416,596.7521604619028,1297.2624214285715,635.3272499999999,1280.0493666666666,0.0,563.2867537627135,0.0,563.2867537627135,0.0,0.0,81.43536290395332,5703.689314778917,6210.647393165359,0.0,0.0,0.0
2025-04-05,81,evaluation,2025-04-05T13:20,2025-04-05T13:30,13:20-13:30,2025-04-05T00:00,2025-04-05T00:00,0.8618,593.7251776549545,1278.144642857143,640.2866666666666,1226.2749999999999,0.0,574.4325752213638,0.0,574.4325752213638,0.0,0.0,11.555758111969453,6210.647393165359,6727.636710864586,0.0,0.0,0.0
2025-04-05,82,evaluation,2025-04-05T13:30,2025-04-05T13:40,13:30-13:40,2025-04-05T00:00,2025-04-05T00:00,0.8623,581.0296088893275,1259.5586261904762,628.6843666666667,1189.25515,0.0,558.056129678717,0.0,558.056129678717,0.0,0.0,2.514653654616268,6727.636710864586,7229.887227575432,0.0,0.0,0.0
2025-04-05,83,evaluation,2025-04-05T13:40,2025-04-05T13:50,13:40-13:50,2025-04-05T00:00,2025-04-05T00:00,0.9026,581.2708294644032,1229.7806857142857,597.25885,1173.9818833333334,0.0,494.3166162239394,0.0,494.3166162239394,0.0,0.0,82.40641710939394,7229.887227575432,7674.772182176977,0.0,0.0,0.0
2025-04-05,84,evaluation,2025-04-05T13:50,2025-04-05T14:00,13:50-14:00,2025-04-05T00:00,2025-04-05T00:00,0.9754,594.6126042900382,1186.6000000000001,577.8316666666666,1170.8500000000001,0.0,453.355355803395,0.0,453.355355803395,0.0,0.0,139.66297752993864,7674.772182176977,8082.792002400033,0.0,0.0,0.0
2025-04-05,85,evaluation,2025-04-05T14:00,2025-04-05T14:10,14:00-14:10,2025-04-05T00:00,2025-04-05T00:00,1.0002,596.4220679299907,1141.9447404761906,608.7033333333333,1154.2859333333333,0.0,406.74207875378386,0.0,406.74207875378386,0.0,0.0,138.8405212462162,8082.792002400033,8448.85987327844,0.0,0.0,0.0
2025-04-05,86,evaluation,2025-04-05T14:10,2025-04-05T14:20,14:10-14:20,2025-04-05T00:00,2025-04-05T00:00,0.9978,577.4978334649295,1112.4714999999999,616.0038833333333,1095.4532166666665,0.0,386.8260118276843,0.0,386.8260118276843,0.0,0.0,92.62332150564896,8448.85987327844,8797.003283923355,0.0,0.0,0.0
2025-04-05,87,evaluation,2025-04-05T14:20,2025-04-05T14:30,14:20-14:30,2025-04-05T00:00,2025-04-05T00:00,1.0271,564.2106790367153,1085.8857142857144,596.59,1008.6437500000001,0.0,420.68363682721406,0.0,420.68363682721406,0.0,8.629886827214023,0.0,8797.003283923355,9175.618557067848,0.0,44.31878380115761,44.31878380115761
2025-04-05,88,evaluation,2025-04-05T14:30,2025-04-05T14:40,14:30-14:40,2025-04-05T00:00,2025-04-05T00:00,1.0906,590.235345808659,1034.925773809524,617.7637166666667,943.2403333333333,0.0,308.6695600483149,0.0,308.6695600483149,0.0,0.0,16.80705661835168,9175.618557067848,9453.421161111331,0.0,0.0,0.0
2025-04-05,89,evaluation,2025-04-05T14:40,2025-04-05T14:50,14:40-14:50,2025-04-05T00:00,2025-04-05T00:00,0.9376,596.1285041387025,990.6469023809524,633.8023666666667,912.6683833333333,0.0,274.6887159052882,0.0,274.6887159052882,0.0,0.0,4.177300761378433,9453.421161111331,9700.64100542609,0.0,0.0,0.0
2025-04-05,90,evaluation,2025-04-05T14:50,2025-04-05T15:00,14:50-15:00,2025-04-05T00:00,2025-04-05T00:00,0.6694,573.4169292012107,958.2250000000001,611.405,893.8312500000001,0.0,284.4305277950107,0.0,284.4305277950107,0.0,2.00427779501058,0.0,9700.64100542609,9956.628480441601,0.0,6.708317779900412,6.708317779900412
2025-04-05,91,evaluation,2025-04-05T15:00,2025-04-05T15:10,15:00-15:10,2025-04-05T00:00,2025-04-05T00:00,0.66,571.6891985984998,911.4519357142856,569.7096333333333,845.6424000000001,0.0,268.8915712462166,0.0,268.8915712462166,0.0,0.0,7.041195420450208,9956.628480441601,10198.630894563195,0.0,0.0,0.0
2025-04-05,92,evaluation,2025-04-05T15:10,2025-04-05T15:20,15:10-15:20,2025-04-05T00:00,2025-04-05T00:00,0.7217,575.312692531912,861.1941142857142,567.34515,764.7027833333333,0.0,229.2861747635967,0.0,229.2861747635967,0.0,31.928541430263408,0.0,10198.630894563195,10404.988451850433,0.0,115.21414175110552,115.21414175110552
2025-04-05,93,evaluation,2025-04-05T15:20,2025-04-05T15:30,15:20-15:30,2025-04-05T00:00,2025-04-05T00:00,0.7308,572.249243979471,815.7071428571428,599.6850000000001,690.1062499999999,0.0,194.80397432462917,0.0,194.80397432462917,0.0,104.3827243246293,0.0,10404.988451850433,10580.312028742599,0.0,381.4144746821954,381.4144746821954
2025-04-05,94,evaluation,2025-04-05T15:30,2025-04-05T15:40,15:30-15:40,2025-04-05T00:00,2025-04-05T00:00,0.7534,570.4965516975917,769.836788095238,606.6879833333334,669.7444166666667,0.0,163.1174394826387,0.0,163.1174394826387,0.0,100.0610061493054,0.0,10580.312028742599,10727.117724276974,0.0,376.92981016443343,376.92981016443343
2025-04-05,95,evaluation,2025-04-05T15:40,2025-04-05T15:50,15:40-15:50,2025-04-05T00:00,2025-04-05T00:00,0.7823,575.1251681405447,714.5154357142856,596.6741000000001,657.4081166666666,0.0,80.98030635891962,0.0,80.98030635891962,0.0,20.24628969225307,0.0,10727.117724276974,10800.000000000002,0.0,79.1933621312479,79.1933621312479
2025-04-05,96,evaluation,2025-04-05T15:50,2025-04-05T16:00,15:50-16:00,2025-04-05T00:00,2025-04-05T00:00,0.8055,585.8561652849058,649.2830357142857,580.9166666666666,624.0187500000001,0.0,0.0,0.0,0.0,0.0,0.0,43.10208333333344,10800.000000000002,10800.000000000002,0.0,0.0,0.0
2025-04-05,97,evaluation,2025-04-05T16:00,2025-04-05T16:10,16:00-16:10,2025-04-05T00:00,2025-04-05T00:00,0.8271,593.6520389524936,582.9699023809524,560.1999,580.3632833333334,52.730727667174165,0.0,0.0,0.0,0.0,0.0,72.89411100050756,10800.000000000002,10800.000000000002,43.61358485351975,0.0,43.61358485351975
2025-04-05,98,evaluation,2025-04-05T16:10,2025-04-05T16:20,16:10-16:20,2025-04-05T00:00,2025-04-05T00:00,0.8519,574.284587531254,523.4542142857143,552.3087166666667,532.7356,87.91046941232878,0.0,0.0,0.0,0.0,0.0,68.33735274566209,10800.000000000002,10800.000000000002,74.8909288923629,0.0,74.8909288923629
2025-04-05,99,evaluation,2025-04-05T16:20,2025-04-05T16:30,16:20-16:30,2025-04-05T00:00,2025-04-05T00:00,0.8791,551.7312350309251,471.1785714285714,561.5866666666667,488.325,100.22650407478437,0.0,0.0,0.0,0.0,0.0,26.96483740811766,10800.000000000002,10800.000000000002,88.10911973214294,0.0,88.10911973214294
2025-04-05,100,evaluation,2025-04-05T16:30,2025-04-05T16:40,16:30-16:40,2025-04-05T00:00,2025-04-05T00:00,0.9024,567.3725325569154,420.19706190476194,566.2147833333333,450.60981666666663,200.88923844584815,0.0,0.0,0.0,0.0,0.0,85.28427177918144,10800.000000000002,10800.000000000002,181.28244877353336,0.0,181.28244877353336
2025-04-05,101,evaluation,2025-04-05T16:40,2025-04-05T16:50,16:40-16:50,2025-04-05T00:00,2025-04-05T00:00,0.9163,530.5605852020003,367.55199285714286,515.3640333333334,399.48565,209.62516222341316,0.0,0.0,0.0,0.0,0.0,93.74677889007978,10800.000000000002,10800.000000000002,192.07953614531348,0.0,192.07953614531348
2025-04-05,102,evaluation,2025-04-05T16:50,2025-04-05T17:00,16:50-17:00,2025-04-05T00:00,2025-04-05T00:00,0.9264,457.6449710488222,314.91875,447.09999999999997,334.83125,149.2908052751302,0.0,0.0,0.0,0.0,0.0,37.02205527513024,10800.000000000002,10800.000000000002,138.3030020068806,0.0,138.3030020068806
2025-04-05,103,evaluation,2025-04-05T17:00,2025-04-05T17:10,17:00-17:10,2025-04-05T00:00,2025-04-05T00:00,0.9462,459.42527185155944,265.87779047619046,455.4472666666666,277.2214,193.05988075404665,0.0,0.0,0.0,0.0,0.0,14.83401408738007,10800.000000000002,10800.000000000002,182.67325916947894,0.0,182.67325916947894
2025-04-05,104,evaluation,2025-04-05T17:10,2025-04-05T17:20,17:10-17:20,2025-04-05T00:00,2025-04-05T00:00,0.9742,465.8880587511514,216.6177285714286,477.4470833333333,226.49008333333333,246.63013853420532,0.0,0.0,0.0,0.0,4.32686146579465,0.0,10800.000000000002,10800.000000000002,240.2670809600228,21.076142199885737,261.3432231599086
2025-04-05,105,evaluation,2025-04-05T17:20,2025-04-05T17:30,17:20-17:30,2025-04-05T00:00,2025-04-05T00:00,0.9862,444.19787801026445,166.44910714285714,477.73333333333335,179.25625,274.0799863468877,0.0,0.0,0.0,0.0,24.397096986445632,0.0,10800.000000000002,10800.000000000002,270.2976825353007,120.30208524016341,390.5997677754641
2025-04-05,106,evaluation,2025-04-05T17:30,2025-04-05T17:40,17:30-17:40,2025-04-05T00:00,2025-04-05T00:00,0.976,434.14596999605214,118.69072380952382,479.2341666666667,134.25998333333334,313.1516415985187,0.0,0.0,0.0,0.0,31.82254173481462,0.0,10800.000000000002,10800.000000000002,305.6360022001543,155.29400366589536,460.93000586604967
2025-04-05,107,evaluation,2025-04-05T17:40,2025-04-05T17:50,17:40-17:50,2025-04-05T00:00,2025-04-05T00:00,1.0742,431.092636373207,72.87892857142857,467.93955,89.81843333333335,139.62459405467035,0.0,219.79067147462865,0.0,219.79067147462865,18.70585113736763,0.0,10800.000000000002,10555.78814280597,149.9847389335269,100.46912645880155,250.45386539232845
2025-04-05,108,evaluation,2025-04-05T17:50,2025-04-05T18:00,17:50-18:00,2025-04-05T00:00,2025-04-05T00:00,1.2313,435.80336820634295,32.816964285714285,452.9916666666666,46.6625,0.0,0.0,415.95445375801347,0.0,415.95445375801347,0.0,9.625287091346877,10555.78814280597,10093.616527519289,0.0,0.0,0.0
2025-04-05,109,evaluation,2025-04-05T18:00,2025-04-05T18:10,18:00-18:10,2025-04-05T00:00,2025-04-05T00:00,1.2561,457.4211378405053,6.582754761904761,461.3146166666667,10.584266666666666,0.0,0.0,463.51737943056423,0.0,463.51737943056423,0.0,12.78702943056419,10093.616527519289,9578.597217040884,0.0,0.0,0.0
2025-04-05,110,evaluation,2025-04-05T18:10,2025-04-05T18:20,18:10-18:20,2025-04-05T00:00,2025-04-05T00:00,1.2447,469.82247096986447,0.0,460.23426666666666,0.0,0.0,0.0,484.6244470193448,0.0,484.6244470193448,0.0,24.390180352678158,9578.597217040884,9040.125609241612,0.0,0.0,0.0
2025-04-05,111,evaluation,2025-04-05T18:20,2025-04-05T18:30,18:20-18:30,2025-04-05T00:00,2025-04-05T00:00,1.2545,459.8117535202,0.0,442.885,0.0,0.0,0.0,465.1872549019608,0.0,465.1872549019608,0.0,22.302254901960794,9040.125609241612,8523.250881572767,0.0,0.0,0.0
2025-04-05,112,evaluation,2025-04-05T18:30,2025-04-05T18:40,18:30-18:40,2025-04-05T00:00,2025-04-05T00:00,1.2522,440.5624638899855,0.3853547619047619,437.5257,0.6358333333333334,0.0,0.0,441.8349452907338,0.0,441.8349452907338,0.0,4.9450786240671505,8523.250881572767,8032.323164583063,0.0,0.0,0.0
2025-04-05,113,evaluation,2025-04-05T18:40,2025-04-05T18:50,18:40-18:50,2025-04-05T00:00,2025-04-05T00:00,1.2881,441.17994742729303,0.0,447.8108833333333,0.0,0.0,0.0,453.6029515067773,0.0,453.6029515067773,0.0,5.792068173443965,8032.323164583063,7528.319885131088,0.0,0.0,0.0
2025-04-05,114,evaluation,2025-04-05T18:50,2025-04-05T19:00,18:50-19:00,2025-04-05T00:00,2025-04-05T00:00,1.3466,453.5589268324779,0.0,452.2966666666667,0.0,0.0,0.0,474.93796091590985,0.0,474.93796091590985,0.0,22.641294249243174,7528.319885131088,7000.6110396689655,0.0,0.0,0.0
2025-04-05,115,evaluation,2025-04-05T19:00,2025-04-05T19:10,19:00-19:10,2025-04-05T00:00,2025-04-05T00:00,1.3523,444.968301197526,0.027666666666666666,430.06826666666666,0.045649999999999996,0.0,0.0,464.62857634463177,0.0,464.62857634463177,0.0,34.60595967796513,7000.6110396689655,6484.357065952708,0.0,0.0,0.0
2025-04-05,116,evaluation,2025-04-05T19:10,2025-04-05T19:20,19:10-19:20,2025-04-05T00:00,2025-04-05T00:00,1.3445,445.88742374654555,0.0,433.3525333333334,0.0,0.0,0.0,467.77532986013193,0.0,467.77532986013193,0.0,34.42279652679855,6484.357065952708,5964.6066994414505,0.0,0.0,0.0
2025-04-05,117,evaluation,2025-04-05T19:20,2025-04-05T19:30,19:20-19:30,2025-04-05T00:00,2025-04-05T00:00,1.3483,455.3570200026319,0.0,465.5516666666667,0.0,0.0,0.0,480.9897315436241,0.0,480.9897315436241,0.0,15.438064876957412,5964.6066994414505,5430.173664392979,0.0,0.0,0.0
2025-04-05,118,evaluation,2025-04-05T19:30,2025-04-05T19:40,19:30-19:40,2025-04-05T00:00,2025-04-05T00:00,1.349,441.8280719963153,0.0019880952380952385,475.6713666666667,0.003283333333333333,0.0,0.0,455.11938888857566,0.0,455.11938888857566,20.5486944447577,0.0,5430.173664392979,4924.485454516784,0.0,138.60094402989068,138.60094402989068
2025-04-05,119,evaluation,2025-04-05T19:40,2025-04-05T19:50,19:40-19:50,2025-04-05T00:00,2025-04-05T00:00,1.3473,440.1741168838005,0.0,464.5148,0.0,0.0,0.0,451.7591562216833,0.0,451.7591562216833,12.755643778316653,0.0,4924.485454516784,4422.530836492691,0.0,85.92839431263013,85.92839431263013
2025-04-05,120,evaluation,2025-04-05T19:50,2025-04-05T20:00,19:50-20:00,2025-04-05T00:00,2025-04-05T00:00,1.3482,457.2783287274641,0.0,449.52666666666664,0.0,0.0,0.0,487.5787425977103,0.0,487.5787425977103,0.0,38.052075931043646,4422.530836492691,3880.776678050791,0.0,0.0,0.0
2025-04-05,121,evaluation,2025-04-05T20:00,2025-04-05T20:10,20:00-20:10,2025-04-05T00:00,2025-04-05T00:00,1.3513,462.66225948809046,8.571428571428573e-05,446.0569,0.00023333333333333333,0.0,0.0,494.24527973511545,0.0,494.24527973511545,0.0,48.188613068448774,3880.776678050791,3331.6152561228846,0.0,0.0,0.0
2025-04-05,122,evaluation,2025-04-05T20:10,2025-04-05T20:20,20:10-20:20,2025-04-05T00:00,2025-04-05T00:00,1.34,457.12873459007767,0.0,449.718,0.0,0.0,0.0,477.1788855178314,0.0,477.1788855178314,0.0,27.4608855178314,3331.6152561228846,2801.416494436405,0.0,0.0,0.0
2025-04-05,123,evaluation,2025-04-05T20:20,2025-04-05T20:30,20:20-20:30,2025-04-05T00:00,2025-04-05T00:00,1.3489,455.42169824976975,0.0,461.43,0.0,0.0,0.0,488.8343031977892,0.0,488.8343031977892,0.0,27.404303197789204,2801.416494436405,2258.267268661084,0.0,0.0,0.0
2025-04-05,124,evaluation,2025-04-05T20:30,2025-04-05T20:40,20:30-20:40,2025-04-05T00:00,2025-04-05T00:00,1.3952,467.9856851888406,0.0,483.9177333333334,0.0,0.0,0.0,482.63316489011703,0.0,482.63316489011703,1.284568443216358,0.0,2258.267268661084,1722.008196560954,0.0,8.961149459877314,8.961149459877314
2025-04-05,125,evaluation,2025-04-05T20:40,2025-04-05T20:50,20:40-20:50,2025-04-05T00:00,2025-04-05T00:00,1.2226,467.3226218581392,0.0,487.7073833333333,0.0,0.0,0.0,469.8073769048559,0.0,469.8073769048559,17.90000642847741,0.0,1722.008196560954,1200.0000000000032,0.0,109.4227392972824,109.4227392972824
2025-04-05,126,evaluation,2025-04-05T20:50,2025-04-05T21:00,20:50-21:00,2025-04-05T00:00,2025-04-05T00:00,0.9332,456.31554020265827,0.0,473.3833333333334,0.0,465.8102474009739,0.0,0.0,0.0,0.0,7.573085932359504,0.0,1200.0000000000032,1200.0000000000032,434.69412287458886,35.336018960389445,470.0301418349783
2025-04-05,127,evaluation,2025-04-05T21:00,2025-04-05T21:10,21:00-21:10,2025-04-05T00:00,2025-04-05T00:00,0.9068,465.5106166403474,0.0,468.8391833333333,0.0,469.47823476115275,0.0,0.0,0.0,0.0,0.0,0.6390514278194246,1200.0000000000032,1200.0000000000032,425.7228632814133,0.0,425.7228632814133
2025-04-05,128,evaluation,2025-04-05T21:10,2025-04-05T21:20,21:10-21:20,2025-04-05T00:00,2025-04-05T00:00,0.9371,477.28882242400323,0.0,459.72633333333334,0.0,494.1989045203319,0.0,0.0,0.0,0.0,0.0,34.47257118699855,1200.0000000000032,1200.0000000000032,463.11379342600304,0.0,463.11379342600304
2025-04-05,129,evaluation,2025-04-05T21:20,2025-04-05T21:30,21:20-21:30,2025-04-05T00:00,2025-04-05T00:00,0.9371,481.9471871298855,0.0,452.66499999999996,0.0,498.31247532570075,0.0,0.0,0.0,0.0,0.0,45.64747532570078,1200.0000000000032,1200.0000000000032,466.9686206277142,0.0,466.9686206277142
2025-04-05,130,evaluation,2025-04-05T21:30,2025-04-05T21:40,21:30-21:40,2025-04-05T00:00,2025-04-05T00:00,0.9871,481.2878695881037,0.0,467.4684666666667,0.0,499.5957141202791,0.0,0.0,0.0,0.0,0.0,32.127247453612426,1200.0000000000032,1200.0000000000032,493.1509294081275,0.0,493.1509294081275
2025-04-05,131,evaluation,2025-04-05T21:40,2025-04-05T21:50,21:40-21:50,2025-04-05T00:00,2025-04-05T00:00,0.7764,444.18271355441505,0.0,452.1535666666667,0.0,453.97916146203454,0.0,0.0,0.0,0.0,0.0,1.8255947953678628,1200.0000000000032,1200.0000000000032,352.4694209591236,0.0,352.4694209591236
2025-04-05,132,evaluation,2025-04-05T21:50,2025-04-05T22:00,21:50-22:00,2025-04-05T00:00,2025-04-05T00:00,0.4209,390.9605263850507,0.0,409.89000000000004,0.0,402.9710613238584,0.0,0.0,0.0,0.0,6.918938676141636,0.0,1200.0000000000032,1200.0000000000032,169.610519711212,14.560906443940071,184.17142615515206
2025-04-05,133,evaluation,2025-04-05T22:00,2025-04-05T22:10,22:00-22:10,2025-04-05T00:00,2025-04-05T00:00,0.3859,381.0932995130938,0.0,395.70239999999995,0.0,394.8995277273325,0.0,0.0,0.0,0.0,0.8028722726674573,0.0,1200.0000000000032,1200.0000000000032,152.3917277499776,1.549142050111859,153.94086980008947
2025-04-05,134,evaluation,2025-04-05T22:10,2025-04-05T22:20,22:10-22:20,2025-04-05T00:00,2025-04-05T00:00,0.4368,391.8984764311093,0.0,380.729,0.0,423.1824163179365,0.0,0.0,0.0,0.0,0.0,42.4534163179365,1200.0000000000032,1200.0000000000032,184.84607944767467,0.0,184.84607944767467
2025-04-05,135,evaluation,2025-04-05T22:20,2025-04-05T22:30,22:20-22:30,2025-04-05T00:00,2025-04-05T00:00,0.4198,400.5942768785366,0.0,371.34,0.0,419.0646868008947,0.0,0.0,0.0,0.0,0.0,47.724686800894744,1200.0000000000032,1200.0000000000032,175.92335551901562,0.0,175.92335551901562
2025-04-05,136,evaluation,2025-04-05T22:30,2025-04-05T22:40,22:30-22:40,2025-04-05T00:00,2025-04-05T00:00,0.4186,405.27478043821554,0.0,403.58380000000005,0.0,418.62841565995524,0.0,0.0,0.0,0.0,0.0,15.044615659955184,1200.0000000000032,1200.0000000000032,175.23785479525728,0.0,175.23785479525728
2025-04-05,137,evaluation,2025-04-05T22:40,2025-04-05T22:50,22:40-22:50,2025-04-05T00:00,2025-04-05T00:00,0.4241,403.28517660218455,0.0,408.36295,0.0,422.08032731938414,0.0,0.0,0.0,0.0,0.0,13.717377319384127,1200.0000000000032,1200.0000000000032,179.00426681615082,0.0,179.00426681615082
2025-04-05,138,evaluation,2025-04-05T22:50,2025-04-05T23:00,22:50-23:00,2025-04-05T00:00,2025-04-05T00:00,0.4237,394.71217068035264,0.0,384.8516666666667,0.0,410.253210948809,0.0,0.0,0.0,0.0,0.0,25.40154428214231,1200.0000000000032,1200.0000000000032,173.82428547901037,0.0,173.82428547901037
2025-04-05,139,evaluation,2025-04-05T23:00,2025-04-05T23:10,23:00-23:10,2025-04-05T00:00,2025-04-05T00:00,0.4248,386.5893676536386,0.0,402.5039166666666,0.0,412.0078788656402,0.0,0.0,0.0,0.0,0.0,9.503962198973568,1200.0000000000032,1200.0000000000032,175.02094694212394,0.0,175.02094694212394
2025-04-05,140,evaluation,2025-04-05T23:10,2025-04-05T23:20,23:10-23:20,2025-04-05T00:00,2025-04-05T00:00,0.424,399.11811627187785,0.0,431.7726333333333,0.0,421.2806353467562,0.0,0.0,0.0,0.0,10.491997986577132,0.0,1200.0000000000032,1200.0000000000032,178.62298938702463,22.24303573154352,200.86602511856816
2025-04-05,141,evaluation,2025-04-05T23:20,2025-04-05T23:30,23:20-23:30,2025-04-05T00:00,2025-04-05T00:00,0.422,410.76661994999336,0.0,431.3766666666667,0.0,438.21876562705614,0.0,0.0,0.0,0.0,0.0,6.842098960389421,1200.0000000000032,1200.0000000000032,184.92831909461768,0.0,184.92831909461768
2025-04-05,142,evaluation,2025-04-05T23:30,2025-04-05T23:40,23:30-23:40,2025-04-05T00:00,2025-04-05T00:00,0.424,392.29122809580207,0.0,402.16136666666665,0.0,415.5305960915909,0.0,0.0,0.0,0.0,0.0,13.369229424924242,1200.0000000000032,1200.0000000000032,176.18497274283453,0.0,176.18497274283453
2025-04-05,143,evaluation,2025-04-05T23:40,2025-04-05T23:50,23:40-23:50,2025-04-05T00:00,2025-04-05T00:00,0.4271,455.692861093565,0.0,450.3131166666667,0.0,485.5332412817477,0.0,0.0,0.0,0.0,0.0,35.22012461508098,1200.0000000000032,1200.0000000000032,207.37124735143442,0.0,207.37124735143442
2025-04-05,144,evaluation,2025-04-05T23:50,2025-04-06T00:00,23:50-24:00,2025-04-05T00:00,2025-04-05T00:00,0.4276,569.7499631530465,0.0,550.855,0.0,587.1474279510462,0.0,0.0,0.0,0.0,0.0,36.29242795104619,1200.0000000000032,1200.0000000000032,251.06424019186736,0.0,251.06424019186736
2025-04-06,1,evaluation,2025-04-06T00:00,2025-04-06T00:10,00:00-00:10,2025-04-06T00:00,2025-04-06T00:00,0.4248,581.141712922753,0.0,566.3759666666666,0.0,1436.6933984011052,833.3333333333334,0.0,833.3333333333334,0.0,0.0,36.98409840110526,1200.0000000000032,1950.0000000000032,610.3073556407895,0.0,610.3073556407895
2025-04-06,2,evaluation,2025-04-06T00:10,2025-04-06T00:20,00:10-00:20,2025-04-06T00:00,2025-04-06T00:00,0.4245,561.0158534938807,0.0,537.8699333333333,0.0,1420.376001440979,833.3333333333334,0.0,833.3333333333334,0.0,0.0,49.1727347743124,1950.0000000000032,2700.000000000003,602.9496126116956,0.0,602.9496126116956
2025-04-06,3,evaluation,2025-04-06T00:20,2025-04-06T00:30,00:20-00:30,2025-04-06T00:00,2025-04-06T00:00,0.4269,564.7473470193447,0.0,524.58,0.0,1413.4271950256616,833.3333333333334,0.0,833.3333333333334,0.0,0.0,55.51386169232819,2700.000000000003,3450.000000000003,603.3920695564549,0.0,603.3920695564549
2025-04-06,4,evaluation,2025-04-06T00:30,2025-04-06T00:40,00:30-00:40,2025-04-06T00:00,2025-04-06T00:00,0.4272,575.4857005132254,0.0,544.6662666666667,0.0,1419.7249381958152,833.3333333333334,0.0,833.3333333333334,0.0,0.0,41.725338195815084,3450.000000000003,4200.000000000004,606.5064935972523,0.0,606.5064935972523
2025-04-06,5,evaluation,2025-04-06T00:40,2025-04-06T00:50,00:40-00:50,2025-04-06T00:00,2025-04-06T00:00,0.4271,583.0060485261218,0.0,565.6162833333334,0.0,1432.1129087774707,833.3333333333334,0.0,833.3333333333334,0.0,0.0,33.16329211080392,4200.000000000004,4950.000000000004,611.6554233388578,0.0,611.6554233388578
2025-04-06,6,evaluation,2025-04-06T00:50,2025-04-06T01:00,00:50-01:00,2025-04-06T00:00,2025-04-06T00:00,0.4285,581.7886814054481,0.0,572.915,0.0,1438.7526740360577,833.3333333333334,0.0,833.3333333333334,0.0,0.0,32.50434070272422,4950.000000000004,5700.000000000004,616.5055208244507,0.0,616.5055208244507
2025-04-06,7,evaluation,2025-04-06T01:00,2025-04-06T01:10,01:00-01:10,2025-04-06T00:00,2025-04-06T00:00,0.4311,572.5480638505065,0.0,578.8536,0.0,1244.6611311685706,666.6666666666626,0.0,666.6666666666626,0.0,0.8591354980922006,0.0,5700.000000000004,6300.0,536.5734136467707,1.8518665661377383,538.4252802129084
2025-04-06,8,evaluation,2025-04-06T01:10,2025-04-06T01:20,01:10-01:20,2025-04-06T00:00,2025-04-06T00:00,0.4302,571.2134431569943,0.0,581.7837666666667,0.0,1419.496403138571,833.3333333333334,0.0,833.3333333333334,0.0,0.0,4.379303138571004,6300.0,7050.0,610.6673526302133,0.0,610.6673526302133
2025-04-06,9,evaluation,2025-04-06T01:20,2025-04-06T01:30,01:20-01:30,2025-04-06T00:00,2025-04-06T00:00,0.4279,579.8890301355441,0.0,582.2216666666667,0.0,1438.8374082116068,833.3333333333334,0.0,833.3333333333334,0.0,0.0,23.282408211606707,7050.0,7800.0,615.6785269737466,0.0,615.6785269737466
2025-04-06,10,evaluation,2025-04-06T01:30,2025-04-06T01:40,01:30-01:40,2025-04-06T00:00,2025-04-06T00:00,0.4312,586.543894926964,0.0,587.3311833333333,0.0,598.1627592643767,0.0,0.0,0.0,0.0,0.0,10.831575931043403,7800.0,7800.0,257.9277817947993,0.0,257.9277817947993
2025-04-06,11,evaluation,2025-04-06T01:40,2025-04-06T01:50,01:40-01:50,2025-04-06T00:00,2025-04-06T00:00,0.4333,592.7652837018028,0.0,605.7495666666667,0.0,611.7798019805238,0.0,0.0,0.0,0.0,0.0,6.03023531385702,7800.0,7800.0,265.084188198161,0.0,265.084188198161
2025-04-06,12,evaluation,2025-04-06T01:50,2025-04-06T02:00,01:50-02:00,2025-04-06T00:00,2025-04-06T00:00,0.4311,597.8715594157127,0.0,619.445,0.0,1450.346356099487,833.3333333333334,0.0,833.3333333333334,0.0,2.43197723384651,0.0,7800.0,8550.0,625.2443141144888,5.242126927556153,630.4864410420449
2025-04-06,13,evaluation,2025-04-06T02:00,2025-04-06T02:10,02:00-02:10,2025-04-06T00:00,2025-04-06T00:00,0.4293,597.867313238584,0.0,598.7950666666667,0.0,1458.9551641071193,833.3333333333334,0.0,833.3333333333334,0.0,0.0,26.82676410711929,8550.0,9300.0,626.3294519511863,0.0,626.3294519511863
