date,start_slot,end_slot,interval_label,emergency_kwh
2025-12-04,100,101,16:30-16:50,49.24640238095264
2025-12-04,103,104,17:00-17:20,59.37043897119097
2025-12-04,107,108,17:40-18:00,99.10692649087957
2025-12-04,110,113,18:10-18:50,92.18933945285718
2025-12-04,122,125,20:10-20:50,324.78444000000036
2025-12-05,31,33,05:00-05:30,160.79781625238434
2025-12-05,35,35,05:40-05:50,74.45631146666585
2025-12-05,43,47,07:00-07:50,992.9193914285718
2025-12-05,51,57,08:20-09:30,986.0136876190483
2025-12-05,88,89,14:30-14:50,72.83278333333328
2025-12-05,92,92,15:10-15:20,15.899830000000065
2025-12-05,95,96,15:40-16:00,24.12682333333305
2025-12-05,102,108,16:50-18:00,610.4608005884129
2025-12-05,112,112,18:30-18:40,16.827421428573643
2025-12-05,123,123,20:20-20:30,4.665000000000077
2025-12-05,125,125,20:40-20:50,437.57806000000016
2025-12-05,131,131,21:40-21:50,23.038024799999754
2025-12-06,30,33,04:50-05:30,241.0491862047568
2025-12-06,35,35,05:40-05:50,128.25096468456317
2025-12-06,43,47,07:00-07:50,949.2633504106763
2025-12-06,51,59,08:20-09:50,973.9693019047619
2025-12-06,92,92,15:10-15:20,29.135862380952403
2025-12-06,95,101,15:40-16:50,224.5442780952385
2025-12-06,104,104,17:10-17:20,18.67403923574354
2025-12-06,107,108,17:40-18:00,518.9933485714286
2025-12-06,110,112,18:10-18:40,799.4266764737795
2025-12-06,122,123,20:10-20:30,118.39416095238187
2025-12-06,125,125,20:40-20:50,411.11437333333345
2025-12-06,127,129,21:00-21:30,103.13863683127599
2025-12-07,48,48,07:50-08:00,36.46913095238085
2025-12-07,64,65,10:30-10:50,214.2876689260143
2025-12-07,89,89,14:40-14:50,278.6441256049345
2025-12-07,94,95,15:30-15:50,27.591432877481395
2025-12-07,100,101,16:30-16:50,43.27417333333293
2025-12-07,105,113,17:20-18:50,373.282426034889
2025-12-07,122,126,20:10-21:00,207.05112725935567
2025-12-09,48,50,07:50-08:20,59.021489523809464
2025-12-10,37,37,06:00-06:10,15.904524285714501
2025-12-12,100,103,16:30-17:10,79.89704439947086
2025-12-12,125,128,20:40-21:20,235.2948272000054
