date,start_slot,end_slot,interval_label,emergency_kwh
2025-04-27,7,8,01:00-01:20,17.406080000000202
2025-04-27,22,23,03:30-03:50,78.55396190476188
2025-04-27,46,46,07:30-07:40,70.4091376540495
2025-04-27,55,55,09:00-09:10,29.931036767442787
2025-04-27,90,95,14:50-15:50,336.7776513900821
2025-04-27,97,104,16:00-17:20,530.6698927515811
2025-04-28,5,7,00:40-01:10,64.878281890587
2025-04-28,11,12,01:40-02:00,100.04689051139897
2025-04-28,53,59,08:40-09:50,1003.8869499999998
2025-04-28,87,99,14:20-16:30,826.258897880952
2025-04-28,101,102,16:40-17:00,57.59854809523779
2025-04-28,105,114,17:20-19:00,1223.3181392809531
2025-04-28,116,117,19:10-19:30,1164.0384875517425
2025-04-28,119,120,19:40-20:00,1429.10535
2025-04-28,122,127,20:10-21:10,828.5208781510397
2025-04-28,129,131,21:20-21:50,44.724949000000194
2025-04-29,90,90,14:50-15:00,28.188845238095496
2025-04-29,93,100,15:20-16:40,654.206273357143
2025-05-01,46,47,07:30-07:50,436.49678333333327
2025-05-01,55,55,09:00-09:10,37.73439999999982
2025-05-01,96,96,15:50-16:00,26.295642857143093
2025-05-01,100,100,16:30-16:40,10.26791986305178
2025-05-01,102,112,16:50-18:40,983.7641787087235
2025-05-01,122,131,20:10-21:50,816.7820680948886
2025-05-02,1,2,00:00-00:20,99.61221666666682
2025-05-02,31,32,05:00-05:20,23.40674783730327
2025-05-02,42,45,06:50-07:30,244.83884098650486
2025-05-02,98,105,16:10-17:30,1164.106085119047
2025-05-02,122,131,20:10-21:50,1148.1878300485012
2025-05-03,4,4,00:30-00:40,31.264909999999986
2025-05-03,8,10,01:10-01:40,179.534518231425
2025-05-03,98,98,16:10-16:20,27.020483333333345
2025-05-03,104,105,17:10-17:30,90.09248873385629
2025-05-03,122,123,20:10-20:30,392.9439206632887
2025-05-03,125,131,20:40-21:50,1041.4482444123755
2025-05-04,113,113,18:40-18:50,142.05248285714288
2025-05-04,122,122,20:10-20:20,46.43039266173224
2025-05-04,124,131,20:30-21:50,477.0750945382698
2025-05-05,45,47,07:20-07:50,826.2164774111714
2025-05-05,55,57,09:00-09:30,58.838189479422475
2025-05-05,100,101,16:30-16:50,134.95247702380948
2025-05-05,104,107,17:10-17:50,274.73341809523816
2025-05-05,110,113,18:10-18:50,396.8260542857141
2025-05-05,116,116,19:10-19:20,23.995745619948252
2025-05-05,119,120,19:40-20:00,30.538735106929607
2025-05-05,122,123,20:10-20:30,220.95276365365612
2025-05-05,125,125,20:40-20:50,48.57706622824558
2025-05-05,127,128,21:00-21:20,44.16809106995868
2025-05-06,51,51,08:20-08:30,205.52858378138677
2025-05-06,55,59,09:00-09:50,247.0327166666666
2025-05-07,99,101,16:20-16:50,185.19425952380954
2025-05-07,103,110,17:00-18:20,748.6606026428582
2025-05-07,113,113,18:40-18:50,74.33093428571419
2025-05-07,116,116,19:10-19:20,131.85431815289587
2025-05-07,119,120,19:40-20:00,110.76322082691422
2025-05-07,122,123,20:10-20:30,257.94989828906375
2025-05-07,125,125,20:40-20:50,50.75407698802862
2025-05-07,128,129,21:10-21:30,75.87828309068809
2025-05-08,89,92,14:40-15:20,250.7873850734733
2025-05-08,121,123,20:00-20:30,298.72504026524246
2025-05-08,131,131,21:40-21:50,1.3075588183608176
2025-05-09,1,1,00:00-00:10,57.33100821751209
2025-05-09,4,6,00:30-01:00,183.6924142706099
2025-05-11,117,117,19:20-19:30,27.56166666666661
2025-05-16,2,4,00:10-00:40,124.31543047207238
2025-05-17,1,3,00:00-00:30,82.06542333333323
2025-05-17,14,14,02:10-02:20,0.7631888198285885
2025-05-17,21,22,03:20-03:40,97.11575666666664
2025-05-17,31,31,05:00-05:10,36.65228000000005
2025-05-19,123,123,20:20-20:30,54.89400000000012
2025-05-20,94,95,15:30-15:50,237.58252666666704
2025-05-20,122,122,20:10-20:20,138.64295173594002
2025-05-23,3,3,00:20-00:30,28.179333333333318
2025-05-23,6,6,00:50-01:00,42.60433333333327
2025-05-23,21,21,03:20-03:30,96.32626868175771
2025-05-24,1,3,00:00-00:30,81.06081999999981
2025-05-24,6,6,00:50-01:00,42.5739999999999
2025-05-24,13,14,02:00-02:20,55.00802333333337
2025-05-24,16,17,02:30-02:50,59.14264962559725
2025-05-24,28,28,04:30-04:40,24.034696127878078
2025-05-26,99,99,16:20-16:30,2.277369047619004
2025-05-26,103,103,17:00-17:10,4.4651271428567725
2025-05-26,108,109,17:50-18:10,46.77784476190476
2025-05-26,111,114,18:20-19:00,154.55292061188518
2025-05-26,116,116,19:10-19:20,565.1010493123931
2025-05-26,119,119,19:40-19:50,42.50560774577514
2025-05-26,122,122,20:10-20:20,243.38175605997938
2025-05-26,124,124,20:30-20:40,24.668692986534666
2025-05-29,96,97,15:50-16:10,5.6022576190479185
2025-05-29,101,102,16:40-17:00,11.591465366665943
2025-05-29,106,106,17:30-17:40,10.293207123810078
2025-05-29,110,112,18:10-18:40,110.13256807760226
2025-05-29,116,116,19:10-19:20,383.8818958053759
2025-05-29,122,123,20:10-20:30,95.48444246341646
2025-05-30,22,22,03:30-03:40,97.07468714285717
2025-05-31,5,5,00:40-00:50,73.31463666666673
2025-05-31,17,17,02:40-02:50,73.99387999999993
2025-05-31,31,31,05:00-05:10,45.60408666666682
2025-05-31,43,44,07:00-07:20,47.727679919046764
2025-06-01,54,70,08:50-11:40,2341.5485990623747
2025-06-01,77,79,12:40-13:10,86.55149999999958
2025-06-01,81,131,13:20-21:50,10682.01623670524
2025-06-02,46,47,07:30-07:50,459.77720232268837
2025-06-02,53,57,08:40-09:30,805.2035135630301
2025-06-02,79,114,13:00-19:00,5749.52857981587
2025-06-02,116,117,19:10-19:30,866.7013314285717
2025-06-02,119,120,19:40-20:00,878.9313436172579
2025-06-02,122,123,20:10-20:30,327.98335669815333
2025-06-02,125,131,20:40-21:50,358.5303603929935
2025-06-03,45,47,07:20-07:50,432.8488320098754
2025-06-03,53,62,08:40-10:20,1434.5689596710745
2025-06-03,84,89,13:50-14:50,531.672766666667
2025-06-03,92,116,15:10-19:20,3774.6286489226923
2025-06-03,118,119,19:30-19:50,940.7208804761902
2025-06-03,122,123,20:10-20:30,284.49272179372343
2025-06-03,125,131,20:40-21:50,347.72496095238085
2025-06-04,8,8,01:10-01:20,133.05232954956173
2025-06-04,13,14,02:00-02:20,128.20724666666672
2025-06-04,26,26,04:10-04:20,51.03539333333322
2025-06-04,30,33,04:50-05:30,117.62574111776915
2025-06-04,44,45,07:10-07:30,249.72958079906394
2025-06-04,78,89,12:50-14:50,1254.3035166666666
2025-06-04,92,116,15:10-19:20,3075.2891818077073
2025-06-04,119,120,19:40-20:00,1340.3675811305463
2025-06-04,122,125,20:10-20:50,433.60408938710884
2025-06-04,127,130,21:00-21:40,140.05327588477348
2025-06-05,9,9,01:20-01:30,115.94866666666678
2025-06-05,18,19,02:50-03:10,91.58735958005701
2025-06-05,30,33,04:50-05:30,141.04178047619067
2025-06-05,35,35,05:40-05:50,33.95729571428575
2025-06-05,42,45,06:50-07:30,985.4602963215276
2025-06-05,55,60,09:00-10:00,364.4879700984164
2025-06-05,83,90,13:40-15:00,1156.7310452380952
2025-06-05,92,116,15:10-19:20,3192.766984844156
2025-06-05,120,120,19:50-20:00,94.27509421069476
2025-06-05,122,125,20:10-20:50,241.22600194315137
2025-06-06,1,13,00:00-02:10,1082.0518899999997
2025-06-06,18,18,02:50-03:00,55.64133333333331
2025-06-06,33,35,05:20-05:50,150.72646287125633
2025-06-06,43,46,07:00-07:40,217.6646372144584
2025-06-06,93,101,15:20-16:50,1663.7049354803712
2025-06-06,108,108,17:50-18:00,33.02233672032884
2025-06-06,110,113,18:10-18:50,218.7762268741761
2025-06-06,122,123,20:10-20:30,390.76455089854784
2025-06-07,2,3,00:10-00:30,88.20664333333326
2025-06-07,5,7,00:40-01:10,133.59664333333342
2025-06-07,11,14,01:40-02:20,125.5152733333332
2025-06-07,22,23,03:30-03:50,108.57291753876834
2025-06-07,34,35,05:30-05:50,326.0728279674661
2025-06-07,112,113,18:30-18:50,182.0679248326701
2025-06-07,122,122,20:10-20:20,122.49245685231915
2025-06-07,125,125,20:40-20:50,33.53962163881988
2025-06-11,58,58,09:30-09:40,273.1024166666667
2025-06-11,62,63,10:10-10:30,242.5989934570429
2025-06-24,58,59,09:30-09:50,388.15250033013115
2025-06-24,62,65,10:10-10:50,728.2646759317736
2025-07-01,131,131,21:40-21:50,41.7060552380922
2025-07-02,23,23,03:40-03:50,148.8557933333335
2025-07-02,26,27,04:10-04:30,243.4495199999999
2025-07-02,31,31,05:00-05:10,116.51800428571433
2025-07-02,35,35,05:40-05:50,74.36590190476181
2025-07-02,115,115,19:00-19:10,31.980206666666618
2025-07-02,120,121,19:50-20:10,27.738859999999818
2025-07-02,124,124,20:30-20:40,2.0448666666666213
2025-07-02,126,127,20:50-21:10,56.30193267819038
2025-07-03,23,23,03:40-03:50,116.23311970626851
2025-07-03,29,30,04:40-05:00,160.80817391896682
2025-07-03,33,33,05:20-05:30,52.267464285714325
2025-07-03,35,35,05:40-05:50,75.73901238095246
2025-07-03,45,45,07:20-07:30,15.825880952380771
2025-07-03,47,47,07:40-07:50,426.4367166666666
2025-07-03,102,102,16:50-17:00,38.94552380952399
2025-07-03,105,114,17:20-19:00,958.6744329106823
2025-07-03,116,116,19:10-19:20,43.634231488462774
2025-07-03,119,120,19:40-20:00,288.4967243238975
2025-07-03,122,125,20:10-20:50,332.35564773795943
2025-07-03,127,131,21:00-21:50,411.76964020576196
2025-07-04,5,11,00:40-01:50,575.6123094890719
2025-07-04,13,18,02:00-03:00,631.9004860559082
2025-07-04,20,24,03:10-04:00,406.5315114527125
2025-07-04,26,28,04:10-04:40,450.00286994740975
2025-07-04,32,34,05:10-05:40,196.3068169071605
2025-07-04,43,44,07:00-07:20,104.28746345726114
2025-07-04,122,131,20:10-21:50,445.7441506369763
2025-07-05,3,3,00:20-00:30,87.90700000000015
2025-07-05,6,6,00:50-01:00,81.54433333333338
2025-07-05,8,9,01:10-01:30,117.46342333333325
2025-07-05,12,15,01:50-02:30,274.09269773181575
2025-07-05,18,20,02:50-03:20,247.71758476190476
2025-07-05,23,24,03:40-04:00,157.3095866666668
2025-07-05,26,28,04:10-04:40,725.1751181457164
2025-07-05,30,32,04:50-05:20,485.38245766073277
2025-07-05,45,45,07:20-07:30,4.109291852211619
2025-07-05,108,108,17:50-18:00,24.109075907795898
2025-07-05,110,110,18:10-18:20,6.153854331999469
2025-07-05,122,131,20:10-21:50,861.5643683837776
2025-07-06,24,24,03:50-04:00,69.36099999999999
2025-07-06,28,29,04:30-04:50,78.58624333333368
2025-07-06,32,32,05:10-05:20,63.1330019047619
2025-07-06,35,35,05:40-05:50,75.11377666666661
2025-07-06,42,43,06:50-07:10,80.30319890347678
2025-07-06,56,57,09:10-09:30,180.83145361786768
2025-07-06,60,61,09:50-10:10,182.945776453983
2025-07-06,81,84,13:20-14:00,637.2988000000004
2025-07-06,87,89,14:20-14:50,1055.8920166666667
2025-07-06,92,98,15:10-16:20,554.1306417003696
2025-07-06,100,104,16:30-17:20,282.0015673897695
2025-07-06,106,114,17:30-19:00,1609.5146134615975
2025-07-06,118,119,19:30-19:50,215.45725385292178
2025-07-06,122,126,20:10-21:00,340.3580051631039
2025-07-06,129,129,21:20-21:30,10.287666666666496
2025-07-07,29,30,04:40-05:00,37.982846666666546
2025-07-07,32,32,05:10-05:20,24.370706666666734
2025-07-07,35,35,05:40-05:50,37.04528333333312
2025-07-07,119,119,19:40-19:50,5.214121428571161
2025-07-08,43,47,07:00-07:50,783.9264646870888
2025-07-08,56,62,09:10-10:20,248.81023728143467
2025-07-08,103,104,17:00-17:20,130.38253889999936
2025-07-08,106,107,17:30-17:50,139.49159446208148
2025-07-08,110,111,18:10-18:30,214.0824595238093
2025-07-08,113,113,18:40-18:50,5.000249143451867
2025-07-08,119,120,19:40-20:00,306.86242245869244
2025-07-08,122,125,20:10-20:50,158.77656409085787
2025-07-09,47,47,07:40-07:50,324.2407333333334
2025-07-09,110,110,18:10-18:20,121.04339714285693
2025-07-09,117,117,19:20-19:30,4.970999999999776
2025-07-09,120,120,19:50-20:00,41.88080266881252
2025-07-09,122,127,20:10-21:10,132.84312673002154
2025-07-09,130,130,21:30-21:40,13.34385849999985
2025-07-11,43,46,07:00-07:40,229.12660099999934
2025-07-27,56,56,09:10-09:20,145.06069084941436
2025-07-28,103,103,17:00-17:10,9.07883734861781
2025-07-28,106,107,17:30-17:50,19.1464580952383
2025-07-28,109,110,18:00-18:20,30.554023032232138
2025-08-20,54,57,08:50-09:30,511.1272370952273
2025-08-20,86,89,14:10-14:50,319.953766666667
2025-08-20,99,100,16:20-16:40,50.62558505832965
2025-08-20,103,105,17:00-17:30,36.7058090476188
2025-08-20,108,109,17:50-18:10,122.27623674761969
2025-08-20,113,113,18:40-18:50,1.9256733333329399
2025-08-20,116,116,19:10-19:20,795.5363666666669
2025-08-20,119,120,19:40-20:00,145.8945976466839
2025-08-20,122,122,20:10-20:20,145.95823643413468
2025-08-22,99,99,16:20-16:30,79.72450968729406
2025-08-25,85,90,14:00-15:00,592.4716000000004
2025-08-25,92,103,15:10-17:10,930.9055517790957
2025-08-25,107,111,17:40-18:30,74.02793049523706
2025-08-25,116,116,19:10-19:20,72.24953969021283
2025-08-25,122,123,20:10-20:30,191.53274082586933
2025-08-26,98,98,16:10-16:20,61.646559523809856
2025-08-26,102,103,16:50-17:10,132.76648142857147
2025-08-27,99,100,16:20-16:40,38.08076721761954
2025-08-28,57,67,09:20-11:10,529.5306500000003
2025-08-28,87,89,14:20-14:50,187.82774999999992
2025-08-28,103,105,17:00-17:30,241.11959571428625
2025-08-28,110,113,18:10-18:50,152.10406619047643
2025-08-28,116,116,19:10-19:20,322.24514768991634
2025-08-28,119,120,19:40-20:00,233.69313847225555
2025-08-28,130,131,21:30-21:50,56.08953308482501
2025-08-29,1,1,00:00-00:10,48.62584333333325
2025-08-29,102,102,16:50-17:00,57.90988095238123
2025-08-30,1,2,00:00-00:20,181.51234666666653
2025-08-30,4,6,00:30-01:00,151.4883554391012
2025-08-30,14,14,02:10-02:20,10.577546009912353
2025-08-30,99,99,16:20-16:30,40.761834976189334
2025-08-31,8,8,01:10-01:20,6.619446666666704
2025-08-31,11,13,01:40-02:10,83.86796999999956
2025-08-31,45,46,07:20-07:40,333.660008044404
2025-08-31,94,95,15:30-15:50,24.98734374485491
2025-09-03,95,95,15:40-15:50,0.4545876190478566
2025-09-08,87,90,14:20-15:00,459.50872308937204
2025-09-08,92,93,15:10-15:30,40.30830689366189
2025-09-10,44,46,07:10-07:40,854.6663170742847
2025-09-10,52,58,08:30-09:40,1064.9103766927312
2025-09-10,84,89,13:50-14:50,350.6654333333332
2025-09-13,103,103,17:00-17:10,9.191841428571337
2025-09-14,54,56,08:50-09:20,404.62666666666655
2025-09-15,43,47,07:00-07:50,533.726065347387
2025-09-17,47,47,07:40-07:50,87.37375551948949
2025-09-17,54,58,08:50-09:40,590.9818833333331
2025-09-17,60,60,09:50-10:00,6.29416666666657
2025-09-18,54,54,08:50-09:00,148.31699904264403
2025-09-18,56,57,09:10-09:30,219.05951666666647
2025-09-19,96,97,15:50-16:10,74.45431037036974
2025-09-19,102,102,16:50-17:00,32.83333854761969
2025-09-20,95,95,15:40-15:50,12.984249999999975
2025-09-21,5,5,00:40-00:50,6.6487433333333
2025-09-22,1,1,00:00-00:10,16.38895333333369
2025-09-22,4,5,00:30-00:50,78.24223666666637
2025-09-22,16,18,02:30-03:00,80.02260666666643
2025-09-22,21,23,03:20-03:50,76.00256999999988
2025-09-22,25,26,04:00-04:20,9.33542142857132
2025-09-22,32,33,05:10-05:30,47.01758666666683
2025-09-22,41,43,06:40-07:10,343.98921375954444
2025-09-22,47,47,07:40-07:50,170.01062828272538
2025-09-22,99,99,16:20-16:30,14.432511904761839
2025-09-22,103,104,17:00-17:20,37.13552857142892
2025-09-23,14,15,02:10-02:30,8.079310000000305
2025-09-23,24,24,03:50-04:00,25.586333333333414
2025-09-23,29,32,04:40-05:20,93.49041904761918
2025-09-23,35,35,05:40-05:50,23.375389999999925
2025-09-23,41,43,06:40-07:10,866.7372814273716
2025-09-23,47,47,07:40-07:50,357.7302166666667
2025-09-23,58,59,09:30-09:50,48.059099999999944
2025-09-23,61,61,10:00-10:10,3.388966666666647
2025-09-23,87,89,14:20-14:50,346.8671140489205
2025-09-23,100,101,16:30-16:50,31.498992380952075
2025-09-23,123,123,20:20-20:30,6.375
2025-09-24,9,9,01:20-01:30,9.88000000000011
2025-09-24,14,16,02:10-02:40,35.07570666666652
2025-09-24,19,23,03:00-03:50,117.41819333333353
2025-09-24,26,32,04:10-05:20,198.0867633333334
2025-09-24,41,45,06:40-07:30,955.6705151378192
2025-09-24,47,47,07:40-07:50,393.7377
2025-09-24,55,56,09:00-09:20,232.79073735781236
2025-09-25,3,4,00:20-00:40,37.65134999999998
2025-09-25,8,9,01:10-01:30,28.69904999999983
2025-09-25,13,14,02:00-02:20,8.439596438851709
2025-09-25,18,20,02:50-03:20,13.240006666666432
2025-09-25,28,29,04:30-04:50,19.21713999999986
2025-09-25,41,41,06:40-06:50,618.0314833333333
2025-09-25,43,45,07:00-07:30,64.62868285714273
2025-09-25,47,47,07:40-07:50,377.9956666666667
2025-09-25,95,95,15:40-15:50,46.487922738095335
2025-09-25,99,100,16:20-16:40,49.354233333333696
2025-09-26,3,3,00:20-00:30,38.998666666666736
2025-09-26,12,12,01:50-02:00,3.4584842670680374
2025-09-26,97,102,16:00-17:00,168.83300573757742
2025-09-27,4,5,00:30-00:50,103.25368666666668
2025-09-27,7,8,01:00-01:20,119.83077333333324
2025-09-27,45,46,07:20-07:40,54.94706034761694
2025-09-27,95,102,15:40-17:00,590.6736831047615
2025-09-27,106,107,17:30-17:50,100.36607474833774
2025-09-28,6,6,00:50-01:00,11.072666666666578
2025-09-28,11,11,01:40-01:50,5.848529999999869
2025-09-28,13,17,02:00-02:50,65.78734666666662
2025-09-28,21,21,03:20-03:30,2.239254433329279
2025-09-28,30,30,04:50-05:00,9.735333333333415
2025-09-28,35,35,05:40-05:50,3.1928800000000592
2025-09-28,41,44,06:40-07:20,738.512480231208
2025-09-28,47,47,07:40-07:50,167.67780635317106
2025-09-28,53,59,08:40-09:50,679.2514189644978
2025-09-28,86,87,14:10-14:30,62.29791666666665
2025-09-28,105,107,17:20-17:50,151.6890787477965
2025-09-29,3,6,00:20-01:00,72.2133266666666
2025-09-29,9,9,01:20-01:30,21.05433333333326
2025-09-29,14,20,02:10-03:20,214.3557933333334
2025-09-29,23,25,03:40-04:10,63.033398576953346
2025-09-29,28,29,04:30-04:50,25.694131428571488
2025-09-29,35,35,05:40-05:50,7.31958666666651
2025-09-29,37,37,06:00-06:10,16.611673809523836
2025-09-29,41,43,06:40-07:10,559.3978380952378
2025-09-29,47,47,07:40-07:50,392.4709333333334
2025-09-29,58,59,09:30-09:50,103.46886666666683
2025-09-29,96,99,15:50-16:30,83.90001456535758
2025-09-29,102,105,16:50-17:30,207.66348227618965
2025-09-29,112,113,18:30-18:50,281.37040978406753
2025-09-29,124,124,20:30-20:40,3.5024366666666538
2025-09-30,4,4,00:30-00:40,17.295396666666647
2025-09-30,6,8,00:50-01:20,100.22911666666653
2025-09-30,15,21,02:20-03:30,80.03110666666669
2025-09-30,23,25,03:40-04:10,33.22865666666644
2025-09-30,28,30,04:30-05:00,99.9532132745342
2025-09-30,32,32,05:10-05:20,0.5837999999998829
2025-09-30,40,44,06:30-07:20,885.3920652089554
2025-09-30,47,47,07:40-07:50,446.7328
2025-09-30,54,57,08:50-09:30,838.3615643042062
2025-09-30,61,61,10:00-10:10,16.61844999999994
2025-09-30,84,87,13:50-14:30,304.94451666666635
2025-09-30,89,90,14:40-15:00,147.68597505874305
2025-09-30,92,101,15:10-16:50,333.1415962139838
2025-09-30,103,107,17:00-17:50,176.49957039163368
2025-09-30,127,128,21:00-21:20,39.21952343097253
2025-10-01,4,4,00:30-00:40,24.61089478000281
2025-10-01,8,8,01:10-01:20,9.778233333333446
2025-10-01,11,13,01:40-02:10,62.612186666666844
2025-10-01,15,18,02:20-03:00,61.3522966666668
2025-10-01,21,21,03:20-03:30,4.4336666666666815
2025-10-01,24,28,03:50-04:40,129.98465952380946
2025-10-01,31,32,05:00-05:20,7.524920952380678
2025-10-01,35,35,05:40-05:50,3.37194333333332
2025-10-02,1,1,00:00-00:10,57.76908666666668
2025-10-02,3,3,00:20-00:30,32.01066666666662
2025-10-02,6,6,00:50-01:00,13.966000000000122
2025-10-02,8,18,01:10-03:00,250.69421999999986
2025-10-02,23,24,03:40-04:00,60.64499999999987
2025-10-02,27,28,04:20-04:40,19.789053809523807
2025-10-02,35,35,05:40-05:50,47.50779666666667
2025-10-02,41,42,06:40-07:00,218.90012693410904
2025-10-02,104,104,17:10-17:20,8.548191681195902
2025-10-03,4,5,00:30-00:50,122.53041333333323
2025-10-03,8,10,01:10-01:40,161.49667333333332
2025-10-03,16,16,02:30-02:40,53.88840000000005
2025-10-03,27,27,04:20-04:30,0.19066457754821542
2025-10-03,35,35,05:40-05:50,17.419722265952885
2025-10-03,104,105,17:10-17:30,67.09632063947494
2025-10-04,2,4,00:10-00:40,149.5366899999999
2025-10-04,10,10,01:30-01:40,34.001952321806115
2025-10-04,17,17,02:40-02:50,16.120718972020597
2025-10-04,27,27,04:20-04:30,37.95399999999995
2025-10-04,30,30,04:50-05:00,110.06301798008485
2025-10-04,44,46,07:10-07:40,345.91455503713917
2025-10-04,98,98,16:10-16:20,17.9138263609633
2025-10-04,100,101,16:30-16:50,9.706569308180065
2025-10-04,104,104,17:10-17:20,19.815349523809587
2025-10-05,1,1,00:00-00:10,26.420313333333297
2025-10-05,3,9,00:20-01:30,219.2715599999998
2025-10-05,12,12,01:50-02:00,25.84633333333352
2025-10-05,15,18,02:20-03:00,169.2299200000001
2025-10-05,21,22,03:20-03:40,32.91823000000011
2025-10-05,24,25,03:50-04:10,26.51296380952374
2025-10-05,28,30,04:30-05:00,58.34677686742715
2025-10-05,32,32,05:10-05:20,4.218097142857253
2025-10-05,41,41,06:40-06:50,255.01172472072255
2025-10-05,47,47,07:40-07:50,121.43332634528613
2025-10-05,92,92,15:10-15:20,12.23621943171047
2025-10-05,104,104,17:10-17:20,9.768498389412013
2025-10-05,106,106,17:30-17:40,0.9475928571428618
2025-10-06,1,1,00:00-00:10,29.4228733333332
2025-10-06,3,8,00:20-01:20,169.26230327454283
2025-10-06,10,21,01:30-03:30,403.7282700000004
2025-10-06,23,25,03:40-04:10,57.57726047619008
2025-10-06,27,27,04:20-04:30,0.11599999999998545
2025-10-06,31,33,05:00-05:30,50.75844999999994
2025-10-06,35,35,05:40-05:50,8.749049999999883
2025-10-06,41,43,06:40-07:10,528.0555157864371
2025-10-06,55,57,09:00-09:30,199.28116960057486
2025-10-06,89,89,14:40-14:50,53.5086
2025-10-06,92,92,15:10-15:20,4.141894285714216
2025-10-06,94,95,15:30-15:50,62.38110333333327
2025-10-06,97,105,16:00-17:30,331.25126393352355
2025-10-06,108,108,17:50-18:00,73.00802536666822
2025-10-06,111,112,18:20-18:40,113.30257666666657
2025-10-07,5,13,00:40-02:10,316.97512333333316
2025-10-07,15,20,02:20-03:20,165.8800566666664
2025-10-07,24,24,03:50-04:00,15.569333333333361
2025-10-07,27,27,04:20-04:30,0.2253333333333103
2025-10-07,31,33,05:00-05:30,53.79874076190899
2025-10-07,35,35,05:40-05:50,33.504809999999914
2025-10-07,41,45,06:40-07:30,520.5985811621865
2025-10-07,47,47,07:40-07:50,308.690876795097
2025-10-07,52,58,08:30-09:40,1112.5488475504148
2025-10-07,89,89,14:40-14:50,45.41046666666659
2025-10-07,93,96,15:20-16:00,92.77893271604705
2025-10-07,99,101,16:20-16:50,45.857733356778624
2025-10-07,104,106,17:10-17:40,7.588435314285485
2025-10-08,6,7,00:50-01:10,70.53756999999996
2025-10-08,10,11,01:30-01:50,51.66304333333335
2025-10-08,13,25,02:00-04:10,303.69184999999993
2025-10-08,28,30,04:30-05:00,27.595434285714138
2025-10-08,35,35,05:40-05:50,16.91004666666673
2025-10-08,41,47,06:40-07:50,1646.2738915600287
2025-10-08,93,95,15:20-15:50,55.53219677207892
2025-10-08,97,97,16:00-16:10,0.04952571428577812
2025-10-08,103,104,17:00-17:20,52.92347709999801
2025-10-08,106,108,17:30-18:00,169.95087118095267
2025-10-09,1,1,00:00-00:10,8.619273333333012
2025-10-09,5,14,00:40-02:20,261.1060917055562
2025-10-09,17,17,02:40-02:50,4.283019999999965
2025-10-09,19,20,03:00-03:20,18.75549666666666
2025-10-09,22,23,03:30-03:50,50.242956666666714
2025-10-09,25,30,04:00-05:00,52.46718952380959
2025-10-09,33,33,05:20-05:30,12.596999999999866
2025-10-09,35,35,05:40-05:50,28.23158333333343
2025-10-09,41,47,06:40-07:50,1185.6963092997196
2025-10-09,92,92,15:10-15:20,27.171239493939673
2025-10-09,94,95,15:30-15:50,64.90092535238034
2025-10-09,98,101,16:10-16:50,163.84500443268638
2025-10-09,103,108,17:00-18:00,269.6511810606198
2025-10-10,1,2,00:00-00:20,160.51715000000002
2025-10-10,5,10,00:40-01:40,222.46332540485795
2025-10-10,13,14,02:00-02:20,109.94161000000003
2025-10-10,22,23,03:30-03:50,96.07137999999992
2025-10-10,44,46,07:10-07:40,190.37851448040806
2025-10-10,96,107,15:50-17:50,787.9907102336279
2025-10-11,1,1,00:00-00:10,55.1177100000001
2025-10-11,9,10,01:20-01:40,110.75244333333336
2025-10-11,13,14,02:00-02:20,86.00348999999983
2025-10-11,17,17,02:40-02:50,50.89690108690595
2025-10-11,45,46,07:20-07:40,168.95873077117028
2025-10-11,96,107,15:50-17:50,380.6575136307468
2025-10-12,11,12,01:40-02:00,50.745573333333255
2025-10-12,15,18,02:20-03:00,70.8145666666669
2025-10-12,23,23,03:40-03:50,3.2056800000000294
2025-10-12,31,31,05:00-05:10,7.22238666666658
2025-10-12,42,43,06:50-07:10,31.08212689948482
2025-10-12,47,47,07:40-07:50,411.53236666666663
2025-10-12,88,89,14:30-14:50,54.05881666666676
2025-10-12,98,98,16:10-16:20,11.732680476190296
2025-10-12,100,105,16:30-17:30,126.5210791945915
2025-10-12,107,111,17:40-18:30,308.0652122398603
2025-10-13,12,13,01:50-02:10,33.75539277868434
2025-10-13,30,30,04:50-05:00,24.903333333333535
2025-10-13,89,89,14:40-14:50,97.86201625462843
2025-10-13,96,97,15:50-16:10,30.213065714285847
2025-10-13,100,106,16:30-17:40,122.86641824221037
2025-10-14,13,14,02:00-02:20,34.20431999999994
2025-10-14,42,45,06:50-07:30,196.41843637505946
2025-10-14,47,47,07:40-07:50,466.96588333333335
2025-10-14,54,58,08:50-09:40,723.7218900889422
2025-10-14,89,89,14:40-14:50,65.15466666666657
2025-10-14,92,102,15:10-17:00,426.91252642055133
2025-10-14,107,110,17:40-18:20,201.29705509700233
2025-10-15,12,12,01:50-02:00,27.7976666666666
2025-10-15,29,29,04:40-04:50,16.74391666666665
2025-10-15,41,41,06:40-06:50,100.25034376378255
2025-10-15,47,47,07:40-07:50,316.74339171357394
2025-10-15,57,57,09:20-09:30,73.3449999999998
2025-10-15,85,90,14:00-15:00,374.6986999999997
2025-10-15,94,94,15:30-15:40,19.28722285714298
2025-10-15,98,104,16:10-17:20,141.02961380952365
2025-10-15,106,114,17:30-19:00,824.9110735680712
2025-10-15,116,116,19:10-19:20,591.0497472659902
2025-10-15,119,119,19:40-19:50,27.919995199126447
2025-10-15,122,123,20:10-20:30,640.3610605164573
2025-10-15,125,126,20:40-21:00,78.40431265253656
2025-10-15,128,131,21:10-21:50,90.81748206666688
